,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
774,600030,中信证券,0.66,-52.86,,5.66,,794094.74,-50.33,,10-29
775,603799,华友钴业,0.02,-140.0,,0.46,,1117.6,-138.74,,10-29
776,600787,中储股份,0.2,-10.4,4.1,4.83,,43043.09,5.98,,10-29
777,603001,奥康国际,0.64,-5.21,,6.21,,25581.91,-5.26,,10-29
778,600432,*ST吉恩,-0.38,-5.0,,-12.26,,-60532.77,-6.51,,10-29
779,603020,爱普股份,0.49,-51.21,,8.8,,15600.97,6.45,,10-29
780,300184,力源信息,0.09,30.75,,5.11,,3624.72,37.78,,10-29
781,600118,中国卫星,0.2,0.0,,5.0,,23322.97,-2.77,,10-29
782,300509,新美星,0.54,-14.29,,8.39,,3813.92,0.87,,10-29
783,300201,海伦哲,0.04,83.33,,4.24,,3500.95,399.23,,10-29
784,600885,宏发股份,0.9,20.0,,11.53,,47836.06,19.17,,10-29
785,600157,永泰能源,0.04,-27.34,,1.97,,46119.37,-12.37,,10-29
786,600557,康缘药业,0.48,-14.44,,9.95,,29299.2,1.63,,10-29
787,600180,瑞茂通,0.29,20.83,,6.9,,29376.06,32.39,,10-29
788,600976,健民集团,0.37,-21.28,,5.66,,5623.96,-22.46,,10-29
789,600198,大唐电信,-0.71,50.11,,-16.63,,-62498.02,50.12,,10-29
790,600995,文山电力,0.31,24.0,,9.68,,14749.57,22.21,,10-29
791,300270,中威电子,0.12,18.53,,5.5,,3261.44,18.49,,10-29
792,600217,中再资环,0.05,-58.33,,6.99,,6344.56,-45.76,,10-29
793,600609,金杯汽车,-0.06,-1380.0,0.19,-30.5,-0.07,-6959.18,-1467.84,,10-29
794,601012,隆基股份,0.62,313.33,,17.86,,109858.37,346.93,,10-29
795,300286,安科瑞,0.47,23.68,,11.91,,6550.88,20.7,,10-29
796,000919,金陵药业,0.3,-5.29,,6.17,,15335.97,-5.3,,10-29
797,002256,兆新股份,0.05,-64.29,,6.95,,9095.14,112.9,,10-29
798,300012,华测检测,0.1,-50.8,,5.2,,7540.68,0.97,,10-29
799,002289,宇顺电子,-1.16,-9873.95,,-47.09,,-21730.47,-9843.77,,10-29
800,300028,金亚科技,0.03,-109.23,,2.55,,872.18,-109.23,,10-29
801,601336,新华保险,1.53,-44.77,19.15,8.12,3.15,478600.0,-44.63,,10-29
802,300350,华鹏飞,0.23,64.29,,3.95,,6936.58,137.94,,10-29
803,300093,金刚玻璃,,,,0.06,,52.78,-93.83,,10-29
804,600009,上海机场,1.09,9.0,,9.98,,210473.46,9.35,,10-29
805,300432,富临精工,0.45,21.62,,17.18,,16093.3,25.42,,10-29
806,002385,大北农,0.15,-8.05,,6.75,,59513.46,51.01,,10-29
807,600403,*ST大有,-0.54,121.72,,-16.23,,-128613.51,121.78,,10-29
808,600803,新奥股份,0.2,-60.78,,4.49,,19284.91,-61.63,,10-29
809,002096,南岭民爆,0.11,-52.17,,1.85,,4269.4,-50.67,,10-29
810,600837,海通证券,0.55,-48.11,,5.85,,636440.67,-42.48,,10-29
811,000779,三毛派神,-0.26,116.67,,-13.28,,-4822.01,109.12,,10-29
812,300206,理邦仪器,0.02,-72.86,,0.95,,1111.18,-27.7,,10-29
813,600890,中房股份,-0.03,30.77,,-6.27,,-1993.78,34.49,,10-29
814,600162,香江控股,0.2,-25.93,,10.4,,47724.07,133.98,,10-29
815,600168,武汉控股,0.36,0.0,,5.69,,25207.12,-0.91,,10-29
816,000826,启迪桑德,0.84,15.07,,10.8,,71606.05,16.1,,10-29
817,300243,瑞丰高材,0.11,-31.25,,4.77,,2270.64,-31.95,,10-29
818,600186,莲花健康,-0.04,-90.72,0.04,-65.11,0.02,-4487.2,-90.73,,10-29
819,000905,厦门港务,0.23,-14.81,,4.36,,12325.27,-13.72,,10-29
820,300291,华录百纳,0.25,-6.3,,4.54,,17900.7,-6.5,,10-29
821,300307,慈星股份,0.15,0.0,,3.11,,12190.12,3.57,,10-29
822,600651,飞乐音响,0.11,-44.22,,3.37,,10999.43,-43.84,,10-29
823,300001,特锐德,0.13,0.0,,4.62,,12656.35,12.06,,10-29
824,601179,中国西电,0.15,36.36,,4.06,,75472.53,35.35,,10-29
825,300355,蒙草生态,0.25,-26.47,,10.61,,24036.23,60.41,,10-29
826,300049,福瑞股份,0.2,17.65,,3.91,,5337.37,18.48,,10-29
827,300373,扬杰科技,0.35,-42.62,,14.46,,14666.58,46.36,,10-29
828,002647,民盛金科,-0.09,-836.44,,-1.91,,-1907.45,-837.99,,10-29
829,300389,艾比森,0.3,-40.4,,10.8,,9654.73,18.09,,10-29
830,600354,敦煌种业,-0.33,10.38,,-16.64,,-17633.64,30.15,,10-29
831,601808,中海油服,-1.91,-834.62,,-21.59,,-909173.6,-827.86,,10-29
832,000620,新华联,0.08,14.29,,2.68,,15836.37,21.25,,10-29
833,300098,高新兴,0.19,-9.78,,5.67,,20053.3,229.09,,10-29
834,600016,民生银行,1.07,-2.73,8.95,12.44,23.45,3916300.0,2.05,,10-29
835,600390,五矿资本,0.22,-278.1,,7.98,,9725.04,-298.96,,10-29
836,600773,西藏城投,0.06,22.45,,1.75,,4379.07,22.65,,10-29
837,002069,獐子岛,0.04,,,3.53,,3183.25,828.95,,10-29
838,600791,京能置业,0.06,-45.45,,1.81,,2741.25,-46.03,,10-29
839,603005,晶方科技,0.13,-69.05,,1.82,,3026.25,-68.36,,10-29
840,300162,雷曼股份,0.12,35.88,,3.69,,4107.61,41.89,,10-29
841,600844,*ST丹科,-0.13,13020.0,,-0.13,,-10564.67,13206.26,,10-29
842,300178,腾邦国际,0.22,10.0,,8.56,,12365.84,16.24,,10-29
843,600129,太极集团,2.18,358.79,,58.41,,93010.89,358.8,,10-29
844,600879,航天电子,0.24,92.68,,3.49,,28520.96,122.5,,10-29
845,600150,中国船舶,-0.32,-355.65,,-2.52,,-43636.22,-355.48,,10-29
846,600895,张江高科,0.25,13.64,,5.03,,38788.26,12.69,,10-29
847,300227,光韵达,0.08,-71.45,,2.96,,1112.87,-71.39,,10-29
848,603189,网达软件,0.12,20.0,,5.37,,1996.51,17.44,,10-29
849,600568,中珠医疗,0.27,109.69,,5.6,,16771.91,158.56,,10-29
850,000833,贵糖股份,-0.01,-105.37,,-0.2,,-522.65,-106.13,,10-29
851,002202,金风科技,0.78,0.2,,12.01,,214071.73,1.56,,10-29
852,600191,华资实业,0.03,-89.69,,0.71,,1596.19,-89.69,,10-29
853,002523,天桥起重,0.08,-11.11,,3.87,,6949.05,71.74,,10-29
854,300264,佳创视讯,-0.03,567.35,,-2.24,,-1350.54,1090.81,,10-29
855,603311,金海环境,0.29,31.82,,9.65,,6031.93,45.24,,10-29
856,002540,亚太科技,0.19,49.07,,7.19,,20060.73,49.08,,10-29
857,600228,*ST昌九,-0.1,66.67,,-50.86,,-2374.0,62.27,,10-29
858,600266,北京城建,0.44,-12.87,,3.55,,68473.43,-13.47,,10-29
859,600657,信达地产,0.11,0.0,,2.05,,17225.14,2.6,,10-29
860,300006,莱美药业,0.06,-17.43,,2.83,,4691.08,232.77,,10-29
861,000957,中通客车,0.77,-2.53,,19.53,,45524.02,141.5,,10-29
862,600283,钱江水利,-0.51,-525.0,,-10.85,,-18158.25,-542.91,,10-29
863,600677,航天通信,0.04,-134.19,,0.64,,2002.83,-142.83,,10-29
864,300022,吉峰农机,0.06,277.4,,8.45,,2094.08,300.7,,10-29
865,600302,标准股份,-0.11,-13.42,,-3.2,,-3681.81,-12.39,,10-29
866,600693,东百集团,0.01,-91.2,,0.45,,810.22,-80.86,,10-29
867,300038,梅泰诺,0.37,65.47,,3.67,,7026.09,96.06,,10-29
868,000996,中国中期,0.07,38.41,,2.56,,1525.84,38.46,,10-29
869,600320,振华重工,0.04,0.0,,1.04,,15557.01,-5.44,,10-29
870,601717,郑煤机,0.08,166.67,,1.33,,12814.74,186.58,,10-29
871,600360,华微电子,0.05,34.21,,1.89,,3795.51,35.58,,10-29
872,300087,荃银高科,-0.03,-21.88,,-1.48,,-879.44,-21.08,,10-29
873,601857,中国石油,0.01,-94.12,,0.1,,172400.0,-94.37,,10-29
874,600760,中航沈飞,-0.05,-84.85,,-4.52,,-1737.33,-84.8,,10-29
875,002058,威尔泰,-0.0,-94.64,,-0.2,,-36.27,-95.51,,10-29
876,300426,唐德影视,0.25,-47.92,,10.78,,9894.14,36.63,,10-29
877,000656,金科股份,0.21,26.34,,7.59,,100857.56,25.32,,10-29
878,600048,保利地产,0.64,6.67,,9.29,,710993.57,9.9,,10-29
879,300135,宝利国际,0.03,-41.07,,2.61,,3056.5,-40.67,,10-29
880,002090,金智科技,0.32,-31.01,,6.82,,7543.05,-25.05,,10-29
881,300459,金科文化,0.15,1.39,,5.43,,13672.9,272.33,,10-29
882,600448,华纺股份,0.03,-25.0,,1.36,,1149.75,-27.49,,10-29
883,603885,吉祥航空,1.05,-42.62,,23.07,,126454.27,30.07,,10-29
884,600830,香溢融通,0.18,15.69,,4.02,,8059.72,15.7,,10-29
885,600100,同方股份,1.72,747.66,,24.14,,509754.44,799.41,,10-29
886,600850,华东电脑,0.5,-10.16,,12.3,,20933.4,16.79,,10-29
887,600117,西宁特钢,-0.47,-30.88,,-39.01,,-34991.79,-31.03,,10-29
888,300200,高盟新材,0.24,22.39,,6.68,,5184.57,22.4,,10-29
889,002154,报喜鸟,-0.09,-164.29,,-3.68,,-10079.17,-160.92,,10-29
890,603126,中材节能,0.16,53.49,,6.74,,9531.21,53.47,,10-29
891,600135,乐凯胶片,0.11,27.73,,2.55,,4142.01,33.96,,10-29
892,300216,千山药机,0.05,-68.75,,1.88,,1885.4,-67.09,,10-29
893,603167,渤海轮渡,0.47,46.88,,7.78,,22548.47,46.15,,10-29
894,000011,深物业A,-0.01,-115.53,,-0.35,,-720.25,-115.5,,10-29
895,600590,泰豪科技,0.1,66.67,,1.83,,6733.2,123.14,,10-29
896,601011,宝泰隆,0.02,-71.43,,0.58,,2470.48,-72.74,,10-29
897,603355,莱克电气,0.83,27.69,,12.48,,33468.92,35.76,,10-29
898,600624,复旦复华,0.06,-3.63,,3.52,,3817.27,25.23,,10-29
899,600644,乐山电力,0.46,336.19,,21.74,,24634.65,333.78,,10-29
900,600056,中国医药,0.74,44.17,,13.19,,74592.75,44.17,,10-29
901,002097,山河智能,0.05,-337.7,,1.43,,3430.94,-337.4,,10-29
902,002418,康盛股份,0.13,-38.1,,7.6,,15186.57,124.58,,10-29
903,600460,士兰微,0.05,-28.57,,2.49,,6063.77,-28.43,,10-29
904,600821,津劝业,0.01,0.0,,0.5,,300.51,-34.1,,10-29
905,300482,万孚生物,0.67,-42.37,,14.88,,11743.28,37.74,,10-29
906,600501,航天晨光,-0.02,-140.0,,-0.33,,-698.46,-133.84,,10-29
907,600519,贵州茅台,9.92,9.13,,18.45,,1246557.78,9.11,,10-29
908,002161,远望谷,-0.02,-542.0,,-1.03,,-1632.53,-570.23,,10-29
909,000800,一汽轿车,-0.44,-3333.82,,-8.6,,-71573.58,-3344.88,,10-29
910,600891,秋林集团,0.32,100.0,,6.97,,19856.51,288.34,,10-29
911,600576,祥源文化,0.11,358.33,,3.97,,6954.05,499.58,,10-29
912,600977,中国电影,0.48,-0.21,,12.34,,69059.25,3.31,,10-29
913,600199,金种子酒,0.02,-73.88,,0.45,,1003.08,-73.81,,10-29
914,002531,天顺风能,0.23,-19.58,,14.2,,34312.25,45.67,,10-29
915,600593,大连圣亚,0.75,-7.93,,16.94,,6923.77,-7.93,,10-29
916,300271,华宇软件,0.29,-35.56,,11.1,,17870.45,30.69,,10-29
917,600218,全柴动力,0.24,16.22,,4.83,,8904.01,22.51,,10-29
918,000900,现代投资,0.53,61.94,,7.45,,54079.32,62.59,,10-29
919,601106,*ST一重,-0.3,87.27,,-14.03,,-195301.05,87.23,,10-29
920,600255,梦舟股份,-0.05,-16.67,,-2.52,,-7981.94,-18.72,,10-29
921,601166,兴业银行,2.25,4.17,16.7,14.11,0.75,4398200.0,6.7,,10-29
922,002274,华昌化工,0.03,-29.23,,0.59,,1646.31,-12.53,,10-29
923,000520,长航凤凰,-0.0,-102.96,,-1.25,,-319.42,-102.94,,10-29
924,000539,粤电力A,0.28,-43.8,,6.18,,147656.28,-44.07,,10-29
925,600689,上海三毛,-0.02,-77.0,,-1.42,,-464.84,-76.88,,10-29
926,601377,兴业证券,0.31,-54.41,,6.96,,204480.33,-41.89,,10-29
927,600723,首商股份,0.32,-12.29,,6.16,,20760.66,-12.29,,10-29
928,601688,华泰证券,0.67,-51.45,,5.94,,481015.09,-44.32,,10-29
929,601898,中煤能源,0.07,-153.85,,1.07,,89369.1,-153.63,,10-29
930,002375,亚厦股份,0.2,-54.55,,3.8,,26738.02,-54.81,,10-29
931,600036,招商银行,2.07,7.81,15.72,13.77,-14.25,5214200.0,7.51,,10-29
932,300438,鹏辉能源,0.34,-51.43,,10.01,,8672.18,65.35,,10-29
933,002391,长青股份,0.38,-29.63,,4.65,,13509.68,-26.94,,10-29
934,000712,锦龙股份,0.3,-63.86,,7.82,,27262.24,-63.46,,10-29
935,600096,云天化,-1.18,-3212.93,,-24.0,,-155890.03,-3742.63,,10-29
936,300487,蓝晓科技,0.55,-2.55,,6.41,,4457.02,17.41,,10-29
937,300196,长海股份,0.91,10.98,,13.29,,19418.25,22.69,,10-29
938,600130,波导股份,0.03,-25.0,,2.23,,2173.22,-31.14,,10-29
939,300520,科大国创,0.26,8.53,,4.21,,1904.85,16.57,,10-29
940,600880,博瑞传播,0.06,-40.0,,1.75,,6303.94,-40.16,,10-29
941,300212,易华录,0.23,13.79,,3.37,,8331.4,30.84,,10-29
942,000007,全新好,-0.09,71.74,,1.77,,-2006.12,71.68,,10-29
943,600896,览海投资,-0.22,-246.67,,-8.03,,-17039.57,-298.65,,10-29
944,300228,富瑞特装,-0.23,-357.38,,-5.45,,-10730.51,-535.0,,10-29
945,600169,太原重工,-0.4,-9091.11,,-19.83,,-98076.62,-9119.15,,10-29
946,600563,法拉电子,1.22,14.81,,13.73,1.37,27389.55,15.14,,10-29
947,300244,迪安诊断,0.35,-24.91,,10.06,,18813.21,50.56,,10-29
948,600581,八一钢铁,-0.72,-68.14,,,,-55183.92,-68.09,,10-29
949,000069,华侨城A,0.36,3.77,,7.38,,291699.5,17.09,,10-29
950,600615,丰华股份,0.04,37.5,,1.71,,823.79,35.65,,10-29
951,300292,吴通控股,0.14,-68.89,,7.18,,17783.77,53.4,,10-29
952,600240,华业资本,0.61,25.63,,17.43,,86705.6,25.62,,10-29
953,600635,大众公用,0.18,8.92,,7.52,,43675.14,8.94,,10-29
954,603399,吉翔股份,-0.12,-60.0,,-3.31,,-5992.97,-46.55,,10-29
955,000501,鄂武商A,1.29,18.35,,13.8,,70596.66,27.6,,10-29
956,600652,游久游戏,0.03,200.0,,1.36,,2831.86,329.85,,10-29
957,300002,神州泰岳,0.18,96.45,,6.79,,35028.96,95.57,,10-29
958,000951,中国重汽,0.34,-27.66,,4.91,,22647.8,13.33,,10-29
959,600678,四川金顶,-0.07,910.61,,-136.36,,-2327.57,904.7,,10-29
960,300345,红宇新材,0.03,-89.49,,1.49,,1198.1,-62.76,,10-29
961,600303,曙光股份,0.05,-150.0,,1.0,,3458.6,-157.81,,10-29
962,601515,东风股份,0.4,-21.57,,12.67,,44990.62,-20.27,,10-29
963,000564,供销大集,0.01,-89.2,,0.21,,2484.4,-43.37,,10-29
964,300379,东方通,0.37,139.67,,5.17,,4504.24,155.46,,10-29
965,600339,中油工程,-0.74,41.46,,,,-42530.29,41.46,,10-29
966,600744,华银电力,-0.0,-101.24,,-0.12,,-459.44,-101.37,,10-29
967,600000,浦发银行,1.87,-5.97,15.26,12.86,-6.93,4068200.0,9.47,,10-29
968,600379,宝光股份,0.17,64.26,,8.95,,4074.61,64.18,,10-29
969,601918,新集能源,0.1,-120.0,,5.55,,24818.92,-119.27,,10-29
970,300427,红相电力,0.05,-64.07,,2.53,,1426.65,19.43,,10-29
971,600779,水井坊,0.31,110.48,,11.0,,14909.79,110.6,,10-29
972,603816,顾家家居,1.27,22.12,,35.02,,41963.15,21.82,,10-29
973,600421,ST仰帆,-0.01,-600.0,,-21.22,,-98.8,-1065.94,,10-29
974,002412,汉森制药,0.21,-11.81,,4.87,,6079.55,-11.81,,10-29
975,002736,国信证券,0.45,-66.67,,7.56,,370490.85,-66.57,,10-29
976,600476,湘邮科技,-0.03,-64.2,,-2.5,,-471.76,-63.88,,10-29
977,600495,晋西车轴,0.01,-87.5,,0.18,,557.19,-88.94,,10-29
978,300184,力源信息,0.09,30.75,,5.11,,3624.72,37.78,,10-29
979,600118,中国卫星,0.2,0.0,,5.0,,23322.97,-2.77,,10-29
980,300509,新美星,0.54,-14.29,,8.39,,3813.92,0.87,,10-29
981,300201,海伦哲,0.04,83.33,,4.24,,3500.95,399.23,,10-29
982,600885,宏发股份,0.9,20.0,,11.53,,47836.06,19.17,,10-29
983,600157,永泰能源,0.04,-27.34,,1.97,,46119.37,-12.37,,10-29
984,600175,美都能源,0.03,200.0,,1.23,,8168.09,257.86,,10-29
985,600969,郴电国际,0.33,-8.7,,2.74,,8596.86,-8.7,,10-29
986,300249,依米康,0.05,-189.35,,3.09,,2177.36,-323.21,,10-29
987,600586,金晶科技,0.03,-142.86,,1.07,,4256.52,-140.33,,10-29
988,603313,梦百合,0.79,14.49,,20.72,,14189.77,13.82,,10-29
989,601007,金陵饭店,0.12,72.46,,2.52,,3570.38,72.44,,10-29
990,600620,天宸股份,0.08,-47.55,,1.47,,5211.9,-21.35,,10-29
991,002251,步步高,0.22,-28.51,,3.51,,17399.62,-27.26,,10-29
992,600640,号百控股,0.05,-50.21,,0.97,,2483.91,-50.24,,10-29
993,000931,中关村,0.01,-96.53,,0.69,,564.37,-96.54,,10-29
994,600267,海正药业,0.03,200.0,,0.45,,3100.44,599.64,,10-29
995,601208,东材科技,0.07,-30.0,,1.79,,4005.68,-34.13,,10-29
996,002284,亚太股份,0.17,6.25,,4.79,,12473.44,5.46,,10-29
997,002289,宇顺电子,-1.16,-9873.95,,-47.09,,-21730.47,-9843.77,,10-29
998,300028,金亚科技,0.03,-109.23,,2.55,,872.18,-109.23,,10-29
999,601336,新华保险,1.53,-44.77,19.15,8.12,3.15,478600.0,-44.63,,10-29
1000,300350,华鹏飞,0.23,64.29,,3.95,,6936.58,137.94,,10-29
1001,300093,金刚玻璃,,,,0.06,,52.78,-93.83,,10-29
1002,600009,上海机场,1.09,9.0,,9.98,,210473.46,9.35,,10-29
1003,300432,富临精工,0.45,21.62,,17.18,,16093.3,25.42,,10-29
1004,002385,大北农,0.15,-8.05,,6.75,,59513.46,51.01,,10-29
1005,600403,*ST大有,-0.54,121.72,,-16.23,,-128613.51,121.78,,10-29
1006,600803,新奥股份,0.2,-60.78,,4.49,,19284.91,-61.63,,10-29
1007,002096,南岭民爆,0.11,-52.17,,1.85,,4269.4,-50.67,,10-29
1008,600837,海通证券,0.55,-48.11,,5.85,,636440.67,-42.48,,10-29
1009,000779,三毛派神,-0.26,116.67,,-13.28,,-4822.01,109.12,,10-29
1010,300206,理邦仪器,0.02,-72.86,,0.95,,1111.18,-27.7,,10-29
1011,600890,中房股份,-0.03,30.77,,-6.27,,-1993.78,34.49,,10-29
1012,600162,香江控股,0.2,-25.93,,10.4,,47724.07,133.98,,10-29
1013,600557,康缘药业,0.48,-14.44,,9.95,,29299.2,1.63,,10-29
1014,600180,瑞茂通,0.29,20.83,,6.9,,29376.06,32.39,,10-29
1015,600976,健民集团,0.37,-21.28,,5.66,,5623.96,-22.46,,10-29
1016,600198,大唐电信,-0.71,50.11,,-16.63,,-62498.02,50.12,,10-29
1017,600995,文山电力,0.31,24.0,,9.68,,14749.57,22.21,,10-29
1018,300270,中威电子,0.12,18.53,,5.5,,3261.44,18.49,,10-29
1019,600217,中再资环,0.05,-58.33,,6.99,,6344.56,-45.76,,10-29
1020,600432,*ST吉恩,-0.38,-5.0,,-12.26,,-60532.77,-6.51,,10-29
1021,603020,爱普股份,0.49,-51.21,,8.8,,15600.97,6.45,,10-29
1022,600822,上海物贸,0.03,-102.69,,4.12,,1659.18,-102.69,,10-29
1023,002130,沃尔核材,0.16,-76.47,,5.37,,9125.78,-76.3,,10-29
1024,002451,摩恩电气,0.02,-66.67,,0.94,,645.65,-67.38,,10-29
1025,600859,王府井,0.73,-44.05,,5.91,,43866.18,-27.28,,10-29
1026,300192,科斯伍德,0.12,29.44,,4.18,,2879.72,29.48,,10-29
1027,600126,杭钢股份,0.28,-157.14,,3.97,,52866.81,-229.19,,10-29
1028,600520,文一科技,-0.02,-80.91,,-0.89,,-371.07,-80.89,,10-29
1029,600146,商赢环球,-0.08,-20.0,,-21.92,,-1670.11,-19.0,,10-29
1030,300533,冰川网络,1.48,-20.0,,18.42,,11533.02,-16.8,,10-29
1031,600165,新日恒力,-0.12,88.89,1.31,-8.81,,-8145.91,369.88,,10-29
1032,300550,和仁科技,0.59,38.72,,15.17,,3514.84,38.72,,10-29
1033,600577,精达股份,0.09,41.94,,6.14,,17197.26,42.05,,10-29
1034,600978,宜华生活,0.41,13.89,4.92,8.55,0.73,61004.27,15.73,,10-29
1035,600200,江苏吴中,0.09,172.73,,3.63,,6031.25,195.62,,10-29
1036,600594,益佰制药,0.37,78.54,,7.81,,29017.11,79.01,,10-29
1037,600997,开滦股份,0.17,-154.84,,3.04,,20382.63,-153.61,,10-29
1038,603322,超讯通信,0.2,-35.48,,6.55,,1621.32,-12.37,,10-29
1039,600611,大众交通,0.18,-30.77,,4.9,,43399.03,5.05,,10-29
1040,000901,航天科技,0.09,-3.25,,2.0,,2791.02,-3.22,,10-29
1041,002564,天沃科技,-0.08,-215.11,,-1.92,,-5580.39,-215.25,,10-29
1042,300320,海达股份,0.21,11.7,,7.65,,6048.38,11.68,,10-29
1043,000966,长源电力,0.48,-65.81,,15.48,,53198.04,-31.62,,10-29
1044,002291,星期六,0.04,-29.6,,1.05,,1754.12,-25.97,,10-29
1045,600685,中船防务,0.0,-100.68,,0.06,,660.44,-100.7,,10-29
1046,300030,阳普医疗,0.07,-30.0,,2.32,,2151.49,-25.73,,10-29
1047,000983,西山煤电,0.06,-32.85,,1.24,,20299.36,-32.83,,10-29
1048,300352,北信源,0.04,-50.0,,2.64,,2239.73,10.96,,10-29
1049,000572,海马汽车,0.13,88.86,,2.8,,20898.28,88.82,,10-29
1050,300063,天龙集团,0.42,494.54,,5.83,,12334.26,760.0,,10-29
1051,601668,中国建筑,0.79,31.67,,13.1,,2476562.3,30.05,,10-29
1052,601818,光大银行,0.5,-1.96,4.67,11.0,,2443700.0,2.35,,10-29
1053,300407,凯发电气,0.36,-8.64,,11.6,,9691.49,81.02,,10-29
1054,600375,华菱星马,-0.38,-43.28,,-8.39,,-21116.73,-42.94,,10-29
1055,002055,得润电子,0.17,-22.54,,4.43,,7649.66,-19.7,,10-29
1056,600018,上港集团,0.17,-13.39,,6.6,,395800.52,-12.52,,10-29
1057,600392,盛和资源,-0.07,-386.23,,-5.66,,-6651.0,-385.88,,10-29
1058,600775,南京熊猫,0.09,-29.88,,2.42,,7911.5,-29.93,,10-29
1059,600037,歌华有线,0.43,11.36,,5.09,,59489.44,38.11,,10-29
1060,600416,湘电股份,0.13,550.0,,2.5,,9749.89,785.57,,10-29
1061,300132,青松股份,0.06,4376.92,,3.67,,2244.43,4220.55,,10-29
1062,300456,耐威科技,0.1,-64.06,,2.36,,1762.7,-14.66,,10-29
1063,600810,神马股份,0.17,742.5,,3.08,,7451.53,773.64,,10-29
1064,300148,天舟文化,0.22,-19.09,,5.47,,11485.16,-1.32,,10-29
1065,002103,广博股份,0.16,-23.81,,4.41,,7219.37,35.38,,10-29
1066,600079,人福医药,0.48,37.14,,7.65,,62306.35,41.21,,10-29
1067,002749,国光股份,1.69,-0.27,,14.67,,12641.15,6.94,,10-29
1068,000713,丰乐种业,-0.26,62.07,,-5.88,,-7804.4,62.08,,10-29
1069,600827,百联股份,0.43,-36.76,,4.71,,74633.88,-36.53,,10-29
1070,002456,欧菲科技,0.55,66.3,,8.98,,56675.62,64.23,,10-29
1071,600508,上海能源,0.41,1950.0,,3.65,,29819.46,1713.17,,10-29
1072,603117,万林股份,0.17,13.33,,5.12,,7043.82,27.2,,10-29
1073,002183,怡亚通,0.21,-40.0,,8.53,,45142.37,29.38,,10-29
1074,600170,上海建工,0.22,-8.33,,7.87,,165610.8,16.21,,10-29
1075,300555,路通视信,0.66,4.76,,13.9,,3962.14,4.21,,10-29
1076,600963,岳阳林纸,0.02,-107.38,,0.35,,1853.6,-106.57,,10-29
1077,000860,顺鑫农业,0.43,-14.31,,4.49,,24678.54,-14.3,,10-29
1078,603306,华懋科技,0.86,13.04,,15.34,,18024.78,69.55,,10-29
1079,600207,安彩高科,0.0,-97.39,,0.2,,159.43,-97.26,,10-29
1080,600448,华纺股份,0.03,-25.0,,1.36,,1149.75,-27.49,,10-29
1081,603885,吉祥航空,1.05,-42.62,,23.07,,126454.27,30.07,,10-29
1082,600830,香溢融通,0.18,15.69,,4.02,,8059.72,15.7,,10-29
1083,600100,同方股份,1.72,747.66,,24.14,,509754.44,799.41,,10-29
1084,600850,华东电脑,0.5,-10.16,,12.3,,20933.4,16.79,,10-29
1085,600117,西宁特钢,-0.47,-30.88,,-39.01,,-34991.79,-31.03,,10-29
1086,300200,高盟新材,0.24,22.39,,6.68,,5184.57,22.4,,10-29
1087,002154,报喜鸟,-0.09,-164.29,,-3.68,,-10079.17,-160.92,,10-29
1088,603126,中材节能,0.16,53.49,,6.74,,9531.21,53.47,,10-29
1089,600135,乐凯胶片,0.11,27.73,,2.55,,4142.01,33.96,,10-29
1090,300216,千山药机,0.05,-68.75,,1.88,,1885.4,-67.09,,10-29
1091,603167,渤海轮渡,0.47,46.88,,7.78,,22548.47,46.15,,10-29
1092,000011,深物业A,-0.01,-115.53,,-0.35,,-720.25,-115.5,,10-29
1093,600568,中珠医疗,0.27,109.69,,5.6,,16771.91,158.56,,10-29
1094,000833,贵糖股份,-0.01,-105.37,,-0.2,,-522.65,-106.13,,10-29
1095,002202,金风科技,0.78,0.2,,12.01,,214071.73,1.56,,10-29
1096,600191,华资实业,0.03,-89.69,,0.71,,1596.19,-89.69,,10-29
1097,002523,天桥起重,0.08,-11.11,,3.87,,6949.05,71.74,,10-29
1098,300264,佳创视讯,-0.03,567.35,,-2.24,,-1350.54,1090.81,,10-29
1099,603311,金海环境,0.29,31.82,,9.65,,6031.93,45.24,,10-29
1100,002540,亚太科技,0.19,49.07,,7.19,,20060.73,49.08,,10-29
1101,600228,*ST昌九,-0.1,66.67,,-50.86,,-2374.0,62.27,,10-29
1102,600266,北京城建,0.44,-12.87,,3.55,,68473.43,-13.47,,10-29
1103,600657,信达地产,0.11,0.0,,2.05,,17225.14,2.6,,10-29
1104,300006,莱美药业,0.06,-17.43,,2.83,,4691.08,232.77,,10-29
1105,000957,中通客车,0.77,-2.53,,19.53,,45524.02,141.5,,10-29
1106,600289,ST信通,0.04,10.41,,0.98,,1981.94,10.47,,10-29
1107,300043,星辉娱乐,0.3,50.0,,16.28,,37110.61,49.77,,10-29
1108,300059,东方财富,0.17,-80.76,,5.65,,57503.2,-61.03,,10-29
1109,300383,光环新网,0.33,22.22,,6.92,,21217.67,184.55,,10-29
1110,000593,大通燃气,0.02,-57.14,,0.52,,459.19,-52.56,,10-29
1111,300076,GQY视讯,,,,-0.18,,-186.77,-124.25,,10-29
1112,601788,光大证券,0.61,-64.65,,6.06,,238633.79,-60.23,,10-29
1113,600008,首创股份,0.08,-19.39,,4.61,,39266.97,61.13,,10-29
1114,603789,星光农机,0.26,-45.38,,4.96,,5250.08,-44.96,,10-29
