,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
2567,603018,中设集团,-0.3304,-0.0347,-2.9072,-0.0653,-6.5809
2568,300437,清水源,-0.3305,-0.026000000000000002,-3.5748,-0.1147,-13.9014
2569,002599,盛通股份,-0.3306,-0.035,-29.0843,-0.1027,-11.2868
2570,603011,合锻智能,-0.3307,-0.0282,-6.4651,-0.165,-18.5605
2571,300467,迅游科技,-0.3312,-0.0174,-1.0512,-0.0549,-5.5032
2572,300601,康泰生物,-0.3312,-0.0278,-1.7188,-0.0561,-11.6177
2573,002671,龙泉股份,-0.3326,-0.0064,,-0.0157,-1.6352
2574,600682,南京新百,-0.3331,-0.0474,,-0.0665,-9.3013
2575,002276,万马股份,-0.3332,-0.0824,,-0.2135,-32.8029
2576,300464,星徽精密,-0.3335,-0.0352,-7.7076,-0.0841,-10.616
2577,600146,商赢环球,-0.33399999999999996,-0.0304,-16.8772,-0.0948,-16.0647
2578,600512,腾达建设,-0.3344,-0.0304,-6.7347,-0.0822,-11.6458
2579,002529,海源机械,-0.3347,-0.0148,-2.8606,-0.0849,-12.7776
2580,300311,任子行,-0.3351,-0.0356,-5.0765,-0.0844,-11.668
2581,603368,柳州医药,-0.3353,-0.111,-8.2428,-0.2259,-23.0233
2582,002212,南洋股份,-0.3359,-0.0262,,-0.1949,-48.7352
2583,002586,围海股份,-0.3361,-0.0149,,-0.0327,-4.5218
2584,002047,宝鹰股份,-0.3382,-0.0505,-6.3057,-0.0776,-8.7121
2585,603111,康尼机电,-0.3395,-0.048,-3.2448,-0.0983,-10.1628
2586,300099,精准信息,-0.3397,-0.0086,-2.0578,-0.18100000000000002,-18.832
2587,000576,广东甘化,-0.3399,-0.0136,,-0.0571,-14.7554
2588,300556,丝路视觉,-0.341,-0.0403,,-0.1747,-18.471
2589,600151,航天机电,-0.3415,-0.0266,,-0.0496,-7.3435
2590,000997,新大陆,-0.3425,-0.0649,-2.0662,-0.1162,-12.8132
2591,002791,坚朗五金,-0.3426,-0.0589,-62.8637,-0.3122,-31.4005
2592,000404,华意压缩,-0.3427,-0.0827,-8.7997,-0.1346,-13.743
2593,600195,中牧股份,-0.3427,-0.0438,-3.1561,-0.1147,-24.5276
2594,603977,国泰集团,-0.3429,-0.0281,-4.149,-0.2005,-27.71
2595,002252,上海莱士,-0.3433,-0.0099,-0.6242,-0.0703,-20.6613
2596,600701,工大高新,-0.3435,-0.0347,-4.6411,-0.0876,-11.347000000000001
2597,002373,千方科技,-0.3445,-0.0272,-2.2537,-0.0689,-7.1296
2598,300668,杰恩设计,-0.3447,-0.0763,-1.6268,-0.2104,-40.8546
2599,300468,四方精创,-0.3449,-0.0318,-2.6325,-0.1881,-18.9577
2600,601118,海南橡胶,-0.3453,-0.0371,-37.8099,-0.0896,-13.4944
2601,603803,瑞斯康达,-0.3456,-0.0607,-2.7806,-0.1502,-15.0241
2602,300135,宝利国际,-0.34600000000000003,-0.0503,-24.5906,-0.08800000000000001,-9.4139
2603,600793,宜宾纸业,-0.3468,-0.0223,,-0.0223,-3.4402
2604,000555,神州信息,-0.3471,-0.0591,-53.4721,-0.11699999999999999,-12.0802
2605,000968,蓝焰控股,-0.3476,-0.0168,-1.7473,-0.0272,-4.5474
2606,000016,深康佳A,-0.3477,-0.0879,-62.7674,-0.1073,-10.9275
2607,002204,大连重工,-0.3484,-0.0217,-143.9008,-0.0361,-3.8407
2608,300333,兆日科技,-0.3491,-0.0185,-1.3668,-1.1797,-117.9708
2609,300483,沃施股份,-0.3502,-0.0766,-5.2914,-0.3022,-30.5305
2610,300621,维业股份,-0.3506,-0.0686,-12.4184,-0.1165,-11.7604
2611,601226,华电重工,-0.3507,-0.0412,,-0.0748,-7.7832
2612,002591,恒大高新,-0.3521,-0.0086,,-0.053,-5.5244
2613,002361,神剑股份,-0.3524,-0.045,-5.2338,-0.1505,-15.8158
2614,300080,易成新能,-0.3544,-0.0149,-86.2598,-0.0293,-3.8364
2615,000981,银亿股份,-0.3544,-0.0116,-4.5495,-0.0169,-3.4297
2616,002740,爱迪尔,-0.3553,-0.0644,-11.029000000000002,-0.2182,-21.8549
2617,002429,兆驰股份,-0.3559,-0.049,-4.3915,-0.1249,-13.3665
2618,600838,上海九百,-0.3563,-0.006,-0.3858,-0.0491,-9.3786
2619,300560,中富通,-0.3575,-0.068,-4.1288,-0.5926,-59.2557
2620,600602,云赛智联,-0.3582,-0.0549,-4.3998,-0.2632,-28.1546
2621,603050,科林电气,-0.3583,-0.0398,-10.0603,-0.0892,-9.4663
2622,000998,隆平高科,-0.3622,-0.0374,-1.0884,-0.1592,-16.5364
2623,300344,太空板业,-0.3628,-0.0147,,-0.0277,-3.1885
2624,002117,东港股份,-0.3637,-0.0637,-2.8468,-0.3055,-31.4693
2625,002743,富煌钢构,-0.3647,-0.0331,-23.9054,-0.0535,-7.737
2626,600818,中路股份,-0.3658,-0.0409,-1.8704,-0.1105,-14.6584
2627,300423,鲁亿通,-0.3673,-0.0238,-4.199,-0.1214,-12.1352
2628,300479,神思电子,-0.3682,-0.0539,-3.838,-0.2811,-28.7842
2629,002809,红墙股份,-0.3694,-0.0443,-2.5808,-0.3656,-36.8018
2630,600537,亿晶光电,-0.3697,-0.044000000000000004,-30.869,-0.0819,-11.9877
2631,002343,慈文传媒,-0.3704,-0.0101,-1.4258,-0.0153,-2.0936
2632,600456,宝钛股份,-0.3711,-0.028999999999999998,,-0.0601,-10.0375
2633,600756,浪潮软件,-0.3713,-0.0369,-4.8517,-0.1253,-12.9856
2634,600738,兰州民百,-0.3722,-0.0453,-6.1539,-0.0985,-10.9399
2635,002836,新宏泽,-0.3725,-0.0398,-1.7811,-0.1975,-19.9923
2636,002747,埃斯顿,-0.373,-0.024,-2.918,-0.0816,-14.0542
2637,002044,美年健康,-0.3733,-0.0335,,-0.0763,-9.1348
2638,600227,赤天化,-0.3735,-0.0128,,-0.0378,-4.2126
2639,600416,湘电股份,-0.3738,-0.0304,,-0.045,-4.6435
2640,300020,银江股份,-0.3749,-0.0245,-4.0585,-0.0559,-5.6541
2641,002232,启明信息,-0.3749,-0.0554,-39.5323,-0.1526,-17.1321
2642,300164,通源石油,-0.3765,-0.0211,,-0.0992,-23.7317
2643,002694,顾地科技,-0.3772,-0.0423,,-0.0989,-10.5503
2644,600770,综艺股份,-0.3801,-0.0085,-1.5306,-0.034,-4.0349
2645,300590,移为通信,-0.3802,-0.0286,-1.3197,-0.5241,-52.4093
2646,002341,新纶科技,-0.3804,-0.0213,-6.4506,-0.0449,-7.9242
2647,601126,四方股份,-0.3806,-0.0317,,-0.0992,-10.1894
2648,600766,园城黄金,-0.3815,-0.0061,-0.7814,-0.0091,-0.9089
2649,601618,中国中冶,-0.3815,-0.0433,-9.9865,-0.0563,-6.6049
2650,603333,明星电缆,-0.382,-0.0399,-16.9602,-0.268,-33.4361
2651,000988,华工科技,-0.3827,-0.0595,-6.2952,-0.1338,-14.9576
2652,000413,东旭光电,-0.3836,-0.0175,-1.9319,-0.0346,-8.8219
2653,600876,洛阳玻璃,-0.3838,-0.0235,-25.301,-0.0407,-4.703
2654,002227,奥特迅,-0.3845,-0.0173,,-0.0845,-9.9048
2655,002778,高科石化,-0.385,-0.0723,-6.452000000000001,-0.4501,-46.0879
2656,300430,诚益通,-0.3857,-0.0341,-2.7845,-0.1198,-12.4951
2657,002410,广联达,-0.3867,-0.0271,-2.2779,-0.0885,-32.4472
2658,600153,建发股份,-0.3874,-0.1011,-30.5198,-0.1304,-18.1404
2659,600281,太化股份,-0.3894,-0.0266,,-0.038,-3.8106
2660,300444,双杰电气,-0.3903,-0.0278,,-0.0603,-6.9108
2661,603138,海量数据,-0.3904,-0.0708,-5.9446,-0.2054,-28.2253
2662,002322,理工环科,-0.3912,-0.0162,-1.1651,-0.2431,-24.4216
2663,603029,天鹅股份,-0.3915,-0.0187,-10.3021,-0.0966,-14.8704
2664,600638,新黄浦,-0.3918,-0.0332,-15.3977,-0.0517,-14.2381
2665,300353,东土科技,-0.3919,-0.0187,-6.8143,-0.0864,-11.4845
2666,300001,特锐德,-0.3922,-0.0376,-13.0436,-0.0541,-6.5376
2667,002587,奥拓电子,-0.3923,-0.0441,-6.656000000000001,-0.2022,-20.9205
2668,300310,宜通世纪,-0.3925,-0.0621,-4.0198,-0.3066,-30.898000000000003
2669,002325,洪涛股份,-0.3932,-0.0307,-5.8482,-0.0506,-6.6891
2670,000851,高鸿股份,-0.3933,-0.0911,,-0.1586,-18.7862
2671,002588,史丹利,-0.39399999999999996,-0.0747,-6.6249,-0.1888,-20.6057
2672,300130,新国都,-0.396,-0.0298,-13.4746,-0.07,-12.722000000000001
2673,000976,华铁股份,-0.397,-0.0309,-8.2103,-0.1512,-16.6174
2674,600692,亚通股份,-0.3982,-0.0408,-7.0176,-0.0566,-5.7754
2675,603017,中衡设计,-0.3997,-0.0325,-4.2236,-0.0984,-9.8561
2676,603389,亚振家居,-0.3998,-0.0358,,-0.2213,-24.3821
2677,300619,金银河,-0.401,-0.031,-5.4962,-0.0748,-8.4573
2678,300490,华自科技,-0.4015,-0.0467,-6.5889999999999995,-0.1439,-15.2723
2679,002668,奥马电器,-0.405,-0.0584,-8.9228,-0.1085,-15.6049
2680,300427,红相电力,-0.4054,-0.0151,,-0.0712,-7.2192
2681,603737,三棵树,-0.4058,-0.0777,,-0.1727,-17.5019
2682,603177,德创环保,-0.406,-0.048,,-0.0869,-8.7227
2683,002431,棕榈股份,-0.4089,-0.0163,,-0.0247,-3.7582
2684,300090,盛运环保,-0.4107,-0.011000000000000001,-17.6121,-0.0191,-4.581
2685,300216,千山药机,-0.4127,-0.0231,-5.3116,-0.0333,-7.9767
2686,600589,广东榕泰,-0.413,-0.0243,-4.4377,-0.055999999999999994,-10.3735
2687,300379,东方通,-0.4138,-0.0116,-6.9862,-0.22399999999999998,-23.2368
2688,300506,名家汇,-0.4139,-0.0366,-1.9346,-0.0857,-8.8614
2689,600175,美都能源,-0.414,-0.0242,-14.1505,-0.0631,-8.0488
2690,600503,华丽家族,-0.4148,-0.0428,-3.3908,-0.0964,-13.7634
2691,601611,中国核建,-0.4151,-0.049,-22.4506,-0.0571,-6.3629999999999995
2692,300223,北京君正,-0.4152,-0.0132,-7.3601,-0.3542,-53.7236
2693,002296,辉煌科技,-0.4175,-0.0133,-3.4395,-0.0486,-7.9356
2694,300235,方直科技,-0.4187,-0.0214,-1.7903,-0.5349,-62.5673
2695,603183,建研院,-0.4191,-0.0803,-3.359,-0.2855,-28.9393
2696,600517,置信电气,-0.4207,-0.0552,-9.4085,-0.0975,-10.1736
2697,002893,华通热力,-0.4212,-0.1851,-1.9603,-0.3001,-37.1276
2698,300318,博晖创新,-0.4219,-0.0144,-19.184,-0.039,-4.23
2699,000018,神州长城,-0.4219,-0.0536,-4.5055,-0.0696,-8.2328
2700,300385,雪浪环境,-0.4223,-0.0382,-4.132,-0.0777,-8.1158
2701,002301,齐心集团,-0.4234,-0.0555,-8.8167,-0.1136,-14.0342
2702,002822,中装建设,-0.425,-0.0693,-11.6142,-0.1476,-14.8005
2703,002306,*ST云网,-0.4251,-0.1033,,-0.0769,-8.9291
2704,600199,金种子酒,-0.4258,-0.0473,-22.6865,-0.168,-20.136
2705,600671,天目药业,-0.426,-0.0356,,-0.0457,-5.5423
2706,300148,天舟文化,-0.4262,-0.0147,-1.2883,-0.1557,-16.3116
2707,600170,上海建工,-0.4276,-0.0681,-22.1994,-0.0821,-11.171
2708,300108,吉药控股,-0.4283,-0.0208,-1.6519,-0.0661,-33.0883
2709,002415,海康威视,-0.4308,-0.0711,-2.0499,-0.1822,-25.7128
2710,300466,赛摩电气,-0.4309,-0.0214,-5.8407,-0.1107,-12.5067
2711,600526,菲达环保,-0.4316,-0.0399,-18.7218,-0.0589,-6.5006
2712,002229,鸿博股份,-0.4324,-0.0257,,-0.1147,-12.4813
2713,002335,科华恒盛,-0.4326,-0.0271,-5.0351,-0.0761,-11.6015
2714,300405,科隆股份,-0.4329,-0.0374,-30.7423,-0.0801,-8.4048
2715,002767,先锋电子,-0.4353,-0.0353,-3.6425,-0.2915,-30.1391
2716,300330,华虹计通,-0.4359,-0.027000000000000003,,-0.1126,-11.4729
2717,600086,东方金钰,-0.4371,-0.0798,-7.2391,-0.1081,-17.4958
2718,002676,顺威股份,-0.4372,-0.0833,-26.4231,-0.1868,-20.343
2719,300198,纳川股份,-0.4381,-0.0279,,-0.0724,-10.9143
2720,600540,*ST新赛,-0.4385,-0.0378,-12.3164,-0.0491,-5.1555
2721,300561,汇金科技,-0.4402,-0.0325,-1.0659,-0.5684,-68.304
2722,600266,北京城建,-0.4424,-0.0128,-11.3299,-0.0174,-3.2632
2723,300648,星云股份,-0.4439,-0.0486,-3.1907,-0.1307,-13.0726
2724,002853,皮阿诺,-0.444,-0.0438,-5.7012,-0.2004,-20.9922
2725,002065,东华软件,-0.4455,-0.0441,-1.2249,-0.147,-14.9672
2726,601798,蓝科高新,-0.4458,-0.012,,-0.0291,-3.6018
2727,600462,九有股份,-0.4461,-0.0823,-44.0739,-0.256,-28.7495
2728,002717,岭南园林,-0.4471,-0.0454,-5.0193,-0.0972,-12.4448
2729,603316,诚邦股份,-0.4491,-0.0688,-3.6177,-0.1463,-14.633
2730,002030,达安基因,-0.4511,-0.0387,-5.0716,-0.1058,-14.8794
2731,300182,捷成股份,-0.4515,-0.018000000000000002,-1.8933,-0.0647,-8.8835
2732,600728,佳都科技,-0.452,-0.0551,-17.6134,-0.1391,-14.4122
2733,000048,康达尔,-0.45299999999999996,-0.0631,,-0.0994,-12.2889
2734,002544,杰赛科技,-0.4545,-0.0754,-21.5629,-0.1178,-14.4807
2735,300145,中金环境,-0.4566,-0.0399,-3.228,-0.0926,-11.5654
2736,300030,阳普医疗,-0.4574,-0.0318,-8.7971,-0.0814,-11.9376
2737,600651,飞乐音响,-0.4619,-0.0438,,-0.0636,-8.693999999999999
2738,601766,中国中车,-0.4623,-0.0451,-10.3573,-0.0751,-8.7329
2739,300153,科泰电源,-0.4633,-0.0695,-12.6275,-0.2312,-24.7714
2740,002663,普邦股份,-0.4643,-0.0369,-12.9904,-0.0916,-11.5715
2741,300111,向日葵,-0.4652,-0.0322,,-0.0596,-7.5222
2742,300407,凯发电气,-0.4668,-0.0608,,-0.1124,-15.286
2743,000852,石化机械,-0.467,-0.0411,,-0.0556,-5.625
2744,002224,三力士,-0.4672,-0.0406,-2.3126,-0.377,-37.7017
2745,002769,普路通,-0.4681,-0.0275,-8.5328,-0.0306,-3.0611
2746,300477,合纵科技,-0.4682,-0.0416,,-0.0749,-7.8506
2747,600055,万东医疗,-0.4696,-0.0263,-189.9361,-0.1876,-20.7926
2748,000780,*ST平能,-0.4718,-0.0507,,-0.2585,-26.1207
2749,603028,赛福天,-0.473,-0.0578,-6.0255,-0.2244,-25.7922
2750,300374,恒通科技,-0.474,-0.0597,-15.6555,-0.1266,-14.4821
2751,300091,金通灵,-0.4768,-0.0441,-6.0396,-0.0665,-7.0183
2752,002506,协鑫集成,-0.478,-0.0537,,-0.0658,-7.6703
2753,000421,南京公用,-0.4795,-0.062,-5.8235,-0.1135,-13.1603
2754,300359,全通教育,-0.48100000000000004,-0.0392,,-0.1773,-21.022
2755,002687,乔治白,-0.48200000000000004,-0.0536,-7.5991,-0.2665,-30.8171
2756,300097,智云股份,-0.48200000000000004,-0.0128,,-0.0306,-3.425
2757,300155,安居宝,-0.4825,-0.0432,,-0.2112,-24.1526
2758,603889,新澳股份,-0.4849,-0.1063,-5.9355,-0.266,-26.7162
2759,600629,华建集团,-0.4851,-0.0753,-8.1761,-0.1285,-13.622
2760,300169,天晟新材,-0.4867,-0.0415,,-0.1135,-12.6355
2761,600712,南宁百货,-0.4872,-0.1264,,-0.2649,-26.49
2762,002096,南岭民爆,-0.4881,-0.0753,,-0.1465,-16.0779
2763,600289,ST信通,-0.4884,-0.0368,-20.2539,-0.1688,-16.8772
2764,000573,粤宏远A,-0.4889,-0.0106,-4.5028,-0.0226,-3.7435
2765,300213,佳讯飞鸿,-0.4894,-0.0396,-15.5498,-0.1366,-14.9183
2766,000540,中天金融,-0.4904,-0.0409,-3.1989,-0.053,-14.7049
2767,300178,腾邦国际,-0.491,-0.055999999999999994,-5.4756,-0.0874,-8.9718
2768,002499,科林环保,-0.4917,-0.0679,-22.5501,-0.1472,-16.2097
2769,300125,易世达,-0.4918,-0.0054,,-0.0141,-4.4638
2770,300217,东方电热,-0.4919,-0.0663,-12.2531,-0.2926,-33.3457
2771,300101,振芯科技,-0.4922,-0.0448,-2.8396,-0.2493,-34.3495
2772,300635,达安股份,-0.4949,-0.0611,-3.8123,-0.282,-28.1957
2773,300205,天喻信息,-0.4962,-0.1526,-132.7286,-0.4462,-46.2702
2774,000692,惠天热电,-0.4977,-0.0935,-8.7387,-0.135,-16.0417
2775,002439,启明星辰,-0.4986,-0.0388,,-0.1648,-17.9838
2776,600481,双良节能,-0.4993,-0.0372,,-0.0762,-8.4115
2777,002659,凯文教育,-0.5,-0.0107,-44.7303,-0.0269,-2.972
2778,300229,拓尔思,-0.5005,-0.0298,,-0.1743,-18.3223
2779,600685,中船防务,-0.5018,-0.0466,-106.1616,-0.0612,-8.8013
2780,300366,创意信息,-0.5029,-0.0249,-2.9551,-0.1372,-14.0961
2781,603588,高能环境,-0.5032,-0.0288,-18.6623,-0.0518,-5.6092
2782,300471,厚普股份,-0.5048,-0.0381,-10.3837,-0.1472,-14.8883
2783,300586,美联新材,-0.5054,-0.0641,-4.5934,-0.34,-36.4637
2784,300266,兴源环境,-0.5074,-0.0303,-1.8117,-0.0621,-6.8674
2785,600406,国电南瑞,-0.5078,-0.0438,-71.9116,-0.0961,-9.7139
2786,002842,翔鹭钨业,-0.5117,-0.0985,-5.9944,-0.3768,-39.8666
2787,000002,万科A,-0.5123,-0.0107,-8.5865,-0.0131,-1.5174
2788,002347,泰尔股份,-0.5132,-0.0241,-17.7904,-0.0788,-8.2888
2789,002538,司尔特,-0.5141,-0.0521,-7.2399,-0.1626,-29.0073
2790,600435,北方导航,-0.5155,-0.0262,-5.7121,-0.0604,-6.3905
2791,603315,福鞍股份,-0.5183,-0.0275,-12.7058,-0.0692,-7.6776
2792,600776,东方通信,-0.5185,-0.0611,-12.7726,-0.324,-32.6913
2793,002236,大华股份,-0.5226,-0.09300000000000001,-5.015,-0.2248,-23.826
2794,300339,润和软件,-0.525,-0.0367,-4.8739,-0.1357,-19.0196
2795,300129,泰胜风能,-0.5252,-0.0308,-2.2325,-0.1221,-12.6616
2796,000565,渝三峡A,-0.5253,-0.31,-28.9696,-0.8336,-89.0962
2797,300440,运达科技,-0.5262,-0.0258,-3.9995,-0.0988,-9.9602
2798,000586,汇源通信,-0.5262,-0.10300000000000001,,-0.2039,-21.9256
2799,002856,美芝股份,-0.5267,-0.0743,-10.1487,-0.1472,-14.7195
2800,600137,浪莎股份,-0.5277,-0.0322,-5.3092,-0.1624,-16.5166
2801,000848,承德露露,-0.5282,-0.1632,-2.093,-1.1803,-134.9055
2802,300555,路通视信,-0.5293,-0.0525,-4.6226,-0.2805,-28.8055
2803,600973,宝胜股份,-0.531,-0.1435,-54.7634,-0.2136,-24.9103
2804,002161,远望谷,-0.5311,-0.0207,,-0.0919,-9.8576
2805,300274,阳光电源,-0.5347,-0.06,-5.2787,-0.1328,-14.4539
2806,300152,科融环境,-0.5354,-0.0364,-3.5204,-0.078,-10.3888
2807,000803,*ST金宇,-0.5363,-0.0097,,-0.0107,-1.2223
2808,002074,国轩高科,-0.5366,-0.0546,-2.9443,-0.0884,-12.9469
2809,002270,华明装备,-0.5378,-0.0445,-3.2554,-0.2288,-24.3231
2810,300189,神农基因,-0.5396,-0.0792,-21.7263,-0.2207,-23.6767
2811,002480,新筑股份,-0.5421,-0.0137,,-0.0272,-5.0811
2812,300354,东华测试,-0.5435,-0.0246,,-0.2641,-49.0967
2813,300364,中文在线,-0.5459,-0.0205,,-0.2123,-22.8884
2814,300334,津膜科技,-0.5495,-0.0312,-42.4075,-0.0698,-8.9082
2815,002375,亚厦股份,-0.5504,-0.0499,-11.5379,-0.0869,-8.718
2816,002780,三夫户外,-0.5516,-0.0827,,-0.4443,-44.4403
2817,300027,华谊兄弟,-0.5526,-0.016,,-0.0333,-6.1202
2818,300053,欧比特,-0.5544,-0.0311,-3.4479,-0.1769,-18.8813
2819,600724,宁波富达,-0.5546,-0.0232,-15.7698,-0.0298,-4.3138
2820,300045,华力创通,-0.555,-0.0456,-7.0596,-0.2446,-27.4076
2821,002235,安妮股份,-0.5561,-0.0263,-3.7924,-0.2746,-27.4708
2822,300222,科大智能,-0.5579999999999999,-0.0428,-4.2053,-0.1831,-18.7581
2823,601727,上海电气,-0.56,-0.0414,-9.0927,-0.0619,-7.0135
2824,603528,多伦科技,-0.5612,-0.035,-3.3319,-0.1374,-14.2359
2825,603227,雪峰科技,-0.5617,-0.028999999999999998,,-0.0587,-9.3177
2826,002111,威海广泰,-0.5646,-0.0455,-4.5812,-0.1434,-15.3543
2827,002230,科大讯飞,-0.5649,-0.0457,-7.4757,-0.1624,-22.1325
2828,002114,罗平锌电,-0.5655,-0.0579,-26.8386,-0.2353,-27.6661
2829,000610,西安旅游,-0.5656,-0.0472,,-0.1142,-11.932
2830,603991,至正股份,-0.5657,-0.0674,-6.8229,-0.2693,-28.6829
2831,600184,光电股份,-0.5659,-0.0334,-109.0441,-0.0827,-9.5292
2832,300404,博济医药,-0.5679,-0.0111,,-0.0579,-6.1316
2833,300011,鼎汉技术,-0.5683,-0.0307,-25.8962,-0.0843,-11.554
2834,002684,猛狮科技,-0.5683,-0.0328,-52.3643,-0.0534,-9.1947
2835,300474,景嘉微,-0.5691,-0.0292,-2.1519999999999997,-0.3779,-55.2105
2836,300089,文化长城,-0.5693,-0.0228,-8.4558,-0.0658,-16.1228
2837,600797,浙大网新,-0.5706,-0.0884,-32.843,-0.2494,-25.0598
2838,300098,高新兴,-0.5711,-0.0312,-2.261,-0.1524,-17.0856
2839,002028,思源电气,-0.5728,-0.0558,-22.3215,-0.1902,-19.4381
2840,300675,建科院,-0.575,-0.0539,,-0.1135,-12.9716
2841,300510,金冠电气,-0.5772,-0.047,-7.4492,-0.2417,-27.8979
2842,002279,久其软件,-0.5774,-0.045,-27.8862,-0.2836,-29.5983
2843,603869,北部湾旅,-0.5777,-0.038,-29.9807,-0.1327,-15.2438
2844,300500,启迪设计,-0.5796,-0.0584,-5.1417,-0.3004,-30.0896
2845,300425,环能科技,-0.5803,-0.0253,,-0.08,-10.8186
2846,600455,博通股份,-0.581,-0.0397,,-0.055999999999999994,-5.6016
2847,002046,轴研科技,-0.5821,-0.0244,,-0.0661,-8.0295
2848,600590,泰豪科技,-0.5832,-0.0446,-14.9309,-0.0852,-12.4523
2849,000400,许继电气,-0.5845,-0.0475,-13.0705,-0.1045,-11.7551
2850,002338,奥普光电,-0.5848,-0.0508,-2.5151,-0.4342,-68.5382
2851,000546,金圆股份,-0.5851,-0.0174,,-0.0328,-5.0428
2852,300034,钢研高纳,-0.5867,-0.0509,-4.5312,-0.247,-35.7963
2853,603628,清源股份,-0.5871,-0.0375,-4.8069999999999995,-0.0839,-9.425
2854,000701,厦门信达,-0.5916,-0.2426,-99.3061,-0.3141,-33.205999999999996
2855,300092,科新机电,-0.5942,-0.055,-35.7266,-0.2326,-24.1359
2856,603686,龙马环卫,-0.5953,-0.1545,-5.7926,-0.322,-35.1824
2857,603232,格尔软件,-0.5967,-0.0857,-6.7194,-0.7818,-84.3817
2858,300081,恒信东方,-0.5969,-0.021,,-0.4478,-44.8531
2859,300638,广和通,-0.5976,-0.1206,-8.345,-0.5709,-60.5026
2860,002642,荣之联,-0.6005,-0.0372,-67.7205,-0.1797,-22.208000000000002
2861,300545,联得装备,-0.6017,-0.0569,-8.208,-0.1687,-17.5076
2862,600821,津劝业,-0.6017,-0.0257,,-0.0354,-4.7302
2863,600687,刚泰控股,-0.6045,-0.1058,-11.9532,-0.20600000000000002,-27.0959
2864,600257,大湖股份,-0.6062,-0.0744,-19.2539,-0.4791,-55.9329
2865,300369,绿盟科技,-0.6071,-0.024,,-0.054000000000000006,-12.2414
2866,300587,天铁股份,-0.6087,-0.0178,,-0.2381,-26.6433
2867,300142,沃森生物,-0.6098,-0.0088,,-0.0214,-2.9491
2868,600498,烽火通信,-0.6109,-0.0861,-14.2353,-0.1278,-13.2618
2869,002374,丽鹏股份,-0.6111,-0.0323,-86.5603,-0.0809,-8.5028
2870,002459,天业通联,-0.6132,-0.0203,-11.5098,-0.2402,-24.6865
2871,600773,西藏城投,-0.614,-0.0135,-11.5448,-0.019,-3.8917
2872,300447,全信股份,-0.6148,-0.0787,-2.642,-0.2963,-30.2311
2873,600262,北方股份,-0.6156,-0.0252,-13.8101,-0.0449,-4.916
2874,600732,ST新梅,-0.6189,-0.0058,-0.1557,-0.0149,-1.4851
2875,300123,亚光科技,-0.6197,-0.0449,,-0.1049,-11.2413
2876,002509,天广中茂,-0.6208,-0.032,-4.4182,-0.0817,-13.9012
2877,600807,天业股份,-0.6223,-0.0281,-52.1617,-0.0348,-5.6461
2878,300462,华铭智能,-0.6224,-0.0578,-9.577,-0.2194,-22.8562
2879,000806,银河生物,-0.6225,-0.0502,,-0.1738,-19.816
2880,603616,韩建河山,-0.6248,-0.0331,-62.0125,-0.0656,-7.5203
2881,002202,金风科技,-0.6259,-0.0363,-10.776,-0.0548,-9.9315
2882,600562,国睿科技,-0.6262,-0.042,-4.266,-0.1473,-15.2946
2883,300166,东方国信,-0.6286,-0.0285,-2.9692,-0.1632,-16.3955
2884,002777,久远银海,-0.6287,-0.0537,-7.4559,-0.1041,-12.5151
2885,002118,紫鑫药业,-0.6289,-0.0166,-3.2199,-0.0373,-5.2216
2886,300365,恒华科技,-0.6293,-0.0638,-10.6465,-0.2618,-26.3028
2887,000547,航天发展,-0.6308,-0.039,-3.6282,-0.2065,-32.4742
2888,002657,中科金财,-0.6323,-0.0369,-4.0985,-0.1766,-25.6305
2889,002465,海格通信,-0.6325,-0.0439,-17.692,-0.1454,-17.1132
2890,300140,中环装备,-0.6369,-0.0362,,-0.0647,-6.8781
2891,300024,机器人,-0.6378,-0.0393,-4.9329,-0.1756,-25.1185
2892,002177,御银股份,-0.6402,-0.0559,-6.3174,-0.4259,-72.6419
2893,002302,西部建设,-0.6404,-0.107,,-0.1599,-17.4613
2894,300520,科大国创,-0.6419,-0.0694,,-0.141,-14.5145
2895,300592,华凯创意,-0.6445,-0.042,,-0.0965,-10.1632
2896,300527,华舟应急,-0.6464,-0.069,-52.9069,-0.1538,-16.7057
2897,600817,*ST宏盛,-0.6469,-0.0058,-2.0801,-0.0243,-6.3441
2898,600100,同方股份,-0.6484,-0.0466,,-0.0817,-9.4856
2899,000790,泰合健康,-0.6508,-0.0644,-18.6082,-0.192,-20.2317
2900,300604,长川科技,-0.6539,-0.0501,-3.1967,-0.2718,-29.0624
2901,300416,苏试试验,-0.6555,-0.0651,,-0.2173,-22.1753
2902,600895,张江高科,-0.6576,-0.0099,-0.7969,-0.0182,-4.4157
2903,002152,广电运通,-0.6636,-0.0466,-1.9699,-0.22,-23.3737
2904,603139,康惠制药,-0.6656,-0.0611,-4.1766,-0.3737,-38.38
2905,600847,*ST万里,-0.6656,-0.0617,,-0.6309,-65.8145
2906,601858,中国科传,-0.6671,-0.0474,-11.8257,-0.2065,-24.5416
2907,000037,深南电A,-0.6687,-0.0625,,-0.1502,-16.5153
2908,603903,中持股份,-0.6718,-0.0489,-21.8189,-0.1517,-22.8359
2909,600501,航天晨光,-0.6724,-0.0589,-377.8363,-0.1172,-13.2502
2910,600800,天津磁卡,-0.6732,-0.0321,,-0.0364,-3.7006
