,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
1573,300274,阳光电源,0.0239,0.0079,0.2567,0.0149,1.5253
1574,603288,海天味业,0.0238,0.0144,0.1006,0.0766,8.4498
1575,300282,汇冠股份,0.0238,0.0076,0.4868,0.0209,2.2535
1576,000425,徐工机械,0.0237,0.0046,,0.0083,1.0931
1577,600079,人福医药,0.0236,0.0068,0.2723,0.0156,1.8880000000000001
1578,603188,亚邦股份,0.0234,0.009000000000000001,0.0739,0.0463,4.697
1579,002271,东方雨虹,0.0233,0.0095,0.1778,0.0296,3.1955
1580,002281,光迅科技,0.0231,0.0086,0.2955,0.0242,2.5677
1581,300607,拓斯达,0.0231,0.0069,0.1371,0.0242,2.4235
1582,603198,迎驾贡酒,0.023,0.0074,0.1252,0.0351,3.6892
1583,300453,三鑫医疗,0.0229,0.0066,0.1545,0.0636,6.9124
1584,000700,模塑科技,0.0229,0.0082,0.1684,0.0174,1.8437
1585,000517,荣安地产,0.0227,0.001,0.29600000000000004,0.0022,0.34600000000000003
1586,002035,华帝股份,0.0225,0.0156,0.3431,0.0366,3.7026
1587,002573,清新环境,0.0222,0.0041,0.0981,0.0085,1.2558
1588,002202,金风科技,0.0221,0.0043,0.1649,0.0063,0.9455
1589,600279,重庆港九,0.0219,0.0026,0.2944,0.0061,1.1947
1590,300250,初灵信息,0.0219,0.0027,0.248,0.0174,1.9671
1591,002714,牧原股份,0.0218,0.0048,0.5246,0.0077,0.9719
1592,000158,常山北明,0.0216,0.0112,,0.0238,2.4621
1593,300076,GQY视讯,0.0213,0.0017,0.316,0.0159,1.7144
1594,002367,康力电梯,0.0209,0.0083,0.1531,0.0191,2.0267
1595,002032,苏泊尔,0.0208,0.0171,0.2538,0.0539,5.4576
1596,300307,慈星股份,0.0208,0.002,0.1015,0.0174,1.8859
1597,300399,京天利,0.0208,0.0037,0.1037,0.0516,5.1586
1598,002329,皇氏集团,0.0204,0.0058,0.1882,0.0217,2.2364
1599,600522,中天科技,0.0203,0.0101,0.3218,0.0308,3.4949
1600,600031,三一重工,0.0203,0.0046,0.7623,0.0077,1.6144
1601,002564,天沃科技,0.0198,0.0029,0.4485,0.0049,0.7477
1602,603006,联明股份,0.0197,0.006999999999999999,0.1801,0.032,3.4438
1603,002162,悦心健康,0.0197,0.0026,,0.0041,0.49
1604,002323,雅百特,0.0197,0.003,0.5567,0.0262,2.8228
1605,600075,新疆天业,0.0196,0.006,1.4815,0.015,1.5186
1606,600618,氯碱化工,0.0194,0.0103,,0.0165,2.3897
1607,002265,西仪股份,0.0193,0.0062,,0.0175,1.7942
1608,601168,西部矿业,0.0193,0.0067,3.3061,0.0127,2.4888
1609,000550,江铃汽车,0.0192,0.0118,0.2132,0.0265,2.7319
1610,002413,雷科防务,0.019,0.0079,0.6461,0.0352,3.6898
1611,002584,西陇科学,0.0188,0.0117,0.4098,0.0367,3.8009
1612,300018,中元股份,0.0187,0.0017,0.1485,0.0236,2.3623
1613,300254,仟源医药,0.0187,0.0051,0.2723,0.0124,1.609
1614,002528,英飞拓,0.0186,0.0054,,0.0355,4.297
1615,002170,芭田股份,0.0186,0.0059,0.3258,0.0126,1.9019
1616,600171,上海贝岭,0.0185,0.0023,0.193,0.0233,3.1994
1617,300103,达刚路机,0.0184,0.0019,0.0825,0.0117,1.1738
1618,002805,丰元股份,0.0183,,0.1539,,
1619,600500,中化国际,0.0183,0.0106,0.7589,0.0189,2.7519
1620,002005,德豪润达,0.0182,0.0028,6.5823,0.0053,0.7233
1621,002636,金安国纪,0.0182,0.0091,0.6197,0.02,2.0261
1622,603611,诺力股份,0.0176,0.0082,0.2247,0.0257,3.3368
1623,600272,开开实业,0.0175,0.008,0.7020000000000001,0.0156,2.9458
1624,002014,永新股份,0.0174,0.0077,0.1826,0.0419,4.7624
1625,002139,拓邦股份,0.0173,0.0078,0.292,0.0221,2.2366
1626,002613,北玻股份,0.0173,0.0034,0.2776,0.0167,1.7125
1627,300531,优博讯,0.017,0.0068,0.0913,0.0273,3.1816
1628,002322,理工环科,0.0168,0.0009,0.5312,0.0219,2.244
1629,002723,金莱特,0.0161,0.0066,0.2376,0.0197,2.0316
1630,600689,上海三毛,0.016,0.012,,0.0234,2.8879
1631,603383,顶点软件,0.0156,0.0029,0.0569,0.0144,1.4415
1632,002638,勤上股份,0.0154,0.0021,0.3562,0.0072,1.625
1633,300014,亿纬锂能,0.0154,0.0055,0.1461,0.0135,1.8999
1634,300026,红日药业,0.0153,0.0054,0.09,0.035,3.6227
1635,002326,永太科技,0.0152,0.0031,0.1001,0.0063,0.6648
1636,000069,华侨城A,0.015,0.0016,0.0953,0.0024,0.4113
1637,002407,多氟多,0.0148,0.0045,7.6714,0.0092,1.1366
1638,600326,西藏天路,0.0148,0.0035,0.1572,0.0056,0.6935
1639,000960,锡业股份,0.0147,0.0084,,0.012,1.5246
1640,002404,嘉欣丝绸,0.0146,0.006999999999999999,0.3656,0.0191,2.0403
1641,000978,桂林旅游,0.0146,0.0011,,0.0025,0.5492
1642,002309,中利集团,0.0145,0.0029,,0.0042,0.6185
1643,002434,万里扬,0.0145,0.0026,0.08800000000000001,0.0058,1.0947
1644,002760,凤形股份,0.0145,0.0034,0.1798,0.008,1.1134
1645,300128,锦富技术,0.0145,0.0055,,0.0165,1.6682
1646,000038,深大通,0.0143,0.0022,,0.0029,0.2916
1647,002094,青岛金王,0.0142,0.0047,0.1422,0.0087,1.1593
1648,601238,广汽集团,0.0141,0.0025,0.0938,0.006,0.8656
1649,002136,安纳达,0.0139,0.0042,,0.0092,0.9329999999999999
1650,002702,海欣食品,0.0137,0.0055,,0.0378,3.7963
1651,300666,江丰电子,0.0137,0.0038,0.1435,0.0068,1.1059
1652,002787,华源控股,0.0135,0.0067,0.1501,0.0157,1.8481
1653,002626,金达威,0.0134,0.0038,0.0856,0.0177,6.6737
1654,600211,西藏药业,0.0131,0.0122,0.5009,0.0219,2.2968
1655,002731,萃华珠宝,0.0131,0.011000000000000001,0.6047,0.0236,2.3736
1656,000591,太阳能,0.013000000000000001,0.0101,3.872,0.0118,1.2291
1657,002006,精功科技,0.0129,0.0017,0.6534,0.0039,0.3921
1658,002532,新界泵业,0.0126,0.0043,0.1074,0.0157,1.6019
1659,002593,日上集团,0.0124,0.0025,0.3448,0.0053,0.5737
1660,300314,戴维医疗,0.0124,0.0019,0.0498,0.0307,3.0681
1661,603678,火炬电子,0.0123,0.0042,0.0875,0.0136,1.3732
1662,601898,中煤能源,0.0122,0.0014,,0.0023,0.7628
1663,300404,博济医药,0.0122,0.0015,0.0603,0.0081,0.8673
1664,002480,新筑股份,0.012,0.0015,,0.0032,0.4479
1665,002386,天原集团,0.012,0.0023,,0.0032,0.3912
1666,000520,长航凤凰,0.0119,0.0079,0.0434,0.0134,1.6765
1667,600581,八一钢铁,0.0119,0.0035,,0.0036,0.3958
1668,002475,立讯精密,0.0119,0.0051,0.1308,0.0106,1.1244
1669,000731,四川美丰,0.0118,0.0048,0.4853,0.0121,1.6354
1670,002333,罗普斯金,0.0117,0.0037,0.061,0.0221,2.2075
1671,600727,鲁北化工,0.0117,0.0027,0.184,0.0123,1.2252
1672,300493,润欣科技,0.0116,0.0127,0.3027,0.0311,3.142
1673,002203,海亮股份,0.0116,0.0075,0.2757,0.0119,1.2675
1674,300444,双杰电气,0.0115,0.0022,0.1691,0.008,0.8108
1675,600067,冠城大通,0.0114,0.0018,0.0946,0.0032,0.39899999999999997
1676,002585,双星新材,0.0114,0.002,0.1775,0.0183,1.8295
1677,300650,太龙照明,0.0109,0.0048,0.0908,0.0134,1.3774
1678,002416,爱施德,0.0102,0.0222,2.9984,0.0384,3.8379
1679,000815,美利云,0.0099,0.002,,0.0016,0.2686
1680,002603,以岭药业,0.0097,0.003,0.0741,0.0213,2.7708
1681,600729,重庆百货,0.0097,0.0139,0.3738,0.0244,2.4674
1682,601607,上海医药,0.0095,0.0069,0.275,0.0127,1.319
1683,300329,海伦钢琴,0.0095,0.0024,0.1059,0.0132,1.3241
1684,603308,应流股份,0.0094,0.0014,0.1307,0.0022,0.2576
1685,603609,禾丰牧业,0.0093,0.0097,0.3294,0.0284,3.1234
1686,002688,金河生物,0.0091,0.003,0.0913,0.0071,1.2399
1687,300095,华伍股份,0.0091,0.0022,0.0785,0.0083,0.8476
1688,002034,旺能环境,0.009000000000000001,0.0042,0.4344,0.01,1.0406
1689,002240,威华股份,0.0089,0.0022,,0.0055,0.6831
1690,002403,爱仕达,0.0087,0.0032,0.1505,0.0081,1.2109999999999999
1691,300242,明家联合,0.0086,0.0037,0.3033,0.0089,0.8889
1692,300221,银禧科技,0.0085,0.0035,0.1809,0.0081,0.8795
1693,300445,康斯特,0.0081,0.0014,0.0406,0.0233,2.3324
1694,002291,星期六,0.0079,0.002,0.2371,0.0047,0.5048
1695,300148,天舟文化,0.0079,0.0009,0.0222,0.0186,1.9236
1696,000016,深康佳A,0.0078,0.0043,,0.0058,0.626
1697,600008,首创股份,0.0077,0.0004,0.0626,0.0006,0.1124
1698,000933,神火股份,0.0077,0.0015,,0.0019,0.2587
1699,600270,外运发展,0.0076,0.0016,0.0323,0.0105,1.4764
1700,002328,新朋股份,0.0074,0.004,0.168,0.0125,1.4562
1701,600702,舍得酒业,0.0074,0.0012,0.6884,0.003,0.3024
1702,600138,中青旅,0.0073,0.0038,0.1433,0.0108,1.1403
1703,000800,一汽轿车,0.0072,0.0051,0.5093,0.0096,1.0107
1704,600543,莫高股份,0.0072,0.0008,0.0581,0.0055,0.7257
1705,002057,中钢天源,0.0072,0.0018,0.2713,0.0106,1.2899
1706,600158,中体产业,0.0071,0.0005,0.6548,0.001,0.1145
1707,300256,星星科技,0.006999999999999999,0.0015,0.7607,0.003,0.3403
1708,600521,华海药业,0.0069,0.0022,0.0471,0.0073,0.7566
1709,000785,武汉中商,0.0069,0.0056,0.3853,0.0087,1.2214
1710,000045,深纺织A,0.0069,0.0015,0.5599,0.0067,0.9628
1711,600293,三峡新材,0.0068,0.0013,1.433,0.0019,0.1917
1712,002819,东方中科,0.0067,0.0053,0.1118,0.0262,2.6245
1713,002423,中原特钢,0.0066,0.0011,,0.0026,0.3224
1714,600389,江山股份,0.0066,0.0034,0.6323,0.0059,0.6321
1715,600022,山东钢铁,0.0065,0.0032,15.687000000000001,0.0042,0.4802
1716,000401,冀东水泥,0.0064,0.0007,,0.001,0.1496
1717,000587,金洲慈航,0.0062,0.0089,0.4216,0.0158,1.5856
1718,600546,山煤国际,0.006,0.0029,2.4472,0.0036,0.4207
1719,600664,哈药股份,0.0059,0.0034,0.1334,0.0082,0.9177
1720,600827,百联股份,0.0058,0.0036,0.1185,0.0068,0.7614
1721,600894,广日股份,0.0057,0.0017,0.0351,0.0047,0.5767
1722,600470,六国化工,0.0056,0.0024,0.5171,0.0035,0.4286
1723,002449,国星光电,0.0054,0.0011,0.0575,0.0034,0.7861
1724,002171,楚江新材,0.0053,0.0088,0.5339,0.017,1.7324
1725,300214,日科化学,0.0053,0.0026,0.078,0.015,1.5345
1726,002082,万邦德,0.0053,0.0159,0.4953,0.1007,10.5933
1727,000778,新兴铸管,0.0052,0.0027,0.5108,0.0042,0.5402
1728,600129,太极集团,0.0051,0.0019,0.1055,0.0023,0.2421
1729,000825,太钢不锈,0.0043,0.002,5.7865,0.003,0.4181
1730,601992,金隅集团,0.0041,0.0006,0.0724,0.0009,0.12
1731,600252,中恒集团,0.0039,0.0006,0.0067,0.0025,0.3237
1732,600653,申华控股,0.0039,0.0015,0.205,0.0022,0.2653
1733,300381,溢多利,0.0039,0.0011,0.0371,0.005,1.6964
1734,002726,龙大肉食,0.0036,0.0037,0.1328,0.0238,2.5391
1735,300326,凯利泰,0.0036,0.0005,0.0078,0.0025,0.6641
1736,002154,报喜鸟,0.0036,0.0008,0.0483,0.0022,0.3611
1737,600723,首商股份,0.0035,0.0032,0.0777,0.0071,0.7242
1738,002534,杭锅股份,0.0034,0.0006,,0.001,0.1406
1739,603519,立霸股份,0.0034,0.0016,0.047,0.0063,0.6289
1740,600300,维维股份,0.0032,0.0009,0.0732,0.0017,0.1895
1741,600869,智慧能源,0.0031,0.0014,0.0992,0.0019,0.2151
1742,000408,藏格控股,0.0029,0.0006,,0.0008,0.0903
1743,600992,贵绳股份,0.0028,0.0012,0.2488,0.0042,0.4964
1744,600822,上海物贸,0.0026,0.0092,,0.0105,1.0784
1745,601890,亚星锚链,0.0026,0.0006,0.0474,0.0025,0.4354
1746,002782,可立克,0.0024,0.0014,0.0346,0.0049,0.5101
1747,002067,景兴纸业,0.0023,0.0005,1.4380000000000002,0.0011,0.1633
1748,000878,云南铜业,0.0022,0.0026,1.9498,0.0035,0.43799999999999994
1749,600192,长城电工,0.0021,0.0005,0.0561,0.0009,0.105
1750,002576,通达动力,0.0021,0.0008,0.4077,0.0031,0.3112
1751,603958,哈森股份,0.0021,,0.0254,,
1752,600232,金鹰股份,0.002,0.0005,0.0841,0.0016,0.1607
1753,603169,兰石重装,0.002,0.0005,0.0051,0.0008,0.0872
1754,002254,泰和新材,0.0019,0.0006,0.022000000000000002,0.0033,0.368
1755,000715,中兴商业,0.0018,0.0013,0.1117,0.0026,0.3522
1756,002280,联络互动,0.0016,0.0004,0.0031,0.0021,0.2805
1757,002873,新天药业,0.0014,0.0008,0.0135,0.0014,0.2043
1758,002889,东方嘉盛,0.0014,0.0002,0.0676,0.0002,0.0238
1759,600006,东风汽车,0.0013,0.0005,0.0453,0.0008,0.0842
1760,600496,精工钢构,0.001,0.0003,0.0259,0.0005,0.0549
1761,000599,青岛双星,0.0007,0.0002,0.0415,0.0004,0.0374
1762,300532,今天国际,0.0004,0.0001,0.0043,0.0003,0.028999999999999998
1763,600487,亨通光电,0.0004,0.0001,0.0111,0.0002,0.0203
1764,600789,鲁抗医药,0.0002,0.0001,0.1978,0.0001,0.0202
1765,300081,恒信东方,0.0001,0.0,0.0092,0.0002,0.0178
1766,002527,新时达,0.0001,0.0,0.0006,0.0001,0.0058
1767,002545,东方铁塔,0.0,0.0,-0.0003,0.0,-0.0008
1768,000856,冀东装备,-0.0002,-0.0001,,-0.0001,-0.0094
1769,300231,银信科技,-0.0005,-0.0003,-0.0038,-0.0012,-0.2453
1770,000733,振华科技,-0.0005,-0.0002,-0.013000000000000001,-0.0005,-0.0516
1771,300505,川金诺,-0.0006,,-0.0095,,
1772,600860,*ST京城,-0.0008,-0.0002,,-0.0004,-0.0499
1773,600865,百大集团,-0.0011,-0.0003,-0.009000000000000001,-0.0013,-0.259
1774,000780,*ST平能,-0.0011,-0.0002,,-0.0007,-0.0753
1775,000551,创元科技,-0.0014,-0.0005,-0.0369,-0.001,-0.1114
1776,002677,浙江美大,-0.0018,-0.0003,-0.0061,-0.0028,-0.2921
1777,603329,上海雅仕,-0.002,-0.0026,-0.0335,-0.0069,-0.6854
1778,000738,航发控制,-0.002,-0.0003,-0.0247,-0.0011,-0.1575
1779,002649,博彦科技,-0.0026,-0.001,-0.0171,-0.0042,-0.642
1780,002614,奥佳华,-0.0031,-0.0011,-0.0638,-0.0033,-0.42100000000000004
1781,002637,赞宇科技,-0.0031,-0.0021,-0.3111,-0.0053,-0.5799
1782,600829,人民同泰,-0.0031,-0.004,-0.1531,-0.0063,-0.6758
1783,600815,*ST厦工,-0.0034,-0.0005,,-0.0008,-0.1141
1784,000523,广州浪奇,-0.0034,-0.0033,-1.0386,-0.0049,-0.4982
1785,300052,中青宝,-0.0035,-0.0003,-0.0448,-0.001,-0.1489
1786,000955,欣龙控股,-0.0039,-0.0005,,-0.0021,-0.2918
1787,603123,翠微股份,-0.004,-0.0025,-0.1615,-0.0061,-0.6155
1788,000969,安泰科技,-0.0045,-0.0011,-0.3357,-0.0024,-0.3618
1789,002092,中泰化学,-0.0049,-0.001,-0.9775,-0.0015,-0.2602
1790,002101,广东鸿图,-0.005,-0.002,-0.1001,-0.0044,-0.5169
1791,000859,国风塑业,-0.0052,-0.0014,,-0.005,-0.5503
1792,601155,新城控股,-0.0053,-0.0008,-0.0559,-0.001,-0.1289
1793,300259,新天科技,-0.0053,-0.0008,-0.0234,-0.0043,-0.4882
1794,002675,东诚药业,-0.0056,-0.0014,-0.0403,-0.0081,-0.8802
1795,000566,海南海药,-0.0058,-0.0011,-0.0407,-0.0022,-0.3412
1796,300122,智飞生物,-0.0059,-0.0008,-0.0211,-0.0116,-3.0884
1797,000755,*ST三维,-0.0062,-0.0028,,-0.0038,-0.4193
1798,002130,沃尔核材,-0.0063,-0.0013,-0.0124,-0.0027,-0.3715
1799,002665,首航节能,-0.0064,-0.0006,-0.0298,-0.0016,-0.2147
1800,600858,银座股份,-0.0065,-0.0043,-0.574,-0.0059,-0.626
1801,600782,新钢股份,-0.0068,-0.0028,,-0.0038,-0.4641
1802,600630,龙头股份,-0.0069,-0.0056,-0.3487,-0.018000000000000002,-1.7985
1803,000663,永安林业,-0.006999999999999999,-0.001,-0.2501,-0.0013,-0.2037
1804,300006,莱美药业,-0.0072,-0.0012,-0.2848,-0.0021,-0.249
1805,000713,丰乐种业,-0.0075,-0.0018,-0.3943,-0.0077,-0.838
1806,603825,华扬联众,-0.0076,-0.0073,-1.0508,-0.01,-1.0046
1807,300130,新国都,-0.0077,-0.0017,-0.0736,-0.006999999999999999,-0.7266
1808,002247,帝龙文化,-0.0077,-0.0025,-0.0749,-0.0131,-1.5463
1809,600247,ST成城,-0.0078,-0.0001,,-0.0001,-0.0101
1810,600843,上工申贝,-0.0081,-0.0028,-0.0766,-0.0075,-1.1157
1811,300047,天源迪科,-0.0081,-0.0022,-10.4994,-0.0061,-0.6433
1812,601669,中国电建,-0.0082,-0.0021,-0.2193,-0.0025,-0.4377
1813,601011,宝泰隆,-0.0083,-0.0009,-0.0792,-0.0027,-0.3272
1814,600186,莲花健康,-0.0083,-0.0034,,-0.0034,-0.3468
1815,002106,莱宝高科,-0.0084,-0.0022,,-0.0142,-2.0816
1816,000906,浙商中拓,-0.0084,-0.0128,-1.3381,-0.0161,-1.7149
1817,600387,海越股份,-0.0085,-0.002,-2.8094,-0.0026,-0.5957
1818,600713,南京医药,-0.0086,-0.0083,-1.0161,-0.0104,-1.0645
1819,600217,中再资环,-0.0087,-0.0029,-0.0811,-0.0045,-0.4927
1820,002652,扬子新材,-0.0088,-0.0037,-0.1796,-0.0058,-0.6212
1821,000705,浙江震元,-0.0089,-0.005,-1.3836,-0.0155,-1.6038
1822,600420,现代制药,-0.0092,-0.0031,-0.0816,-0.0049,-1.0643
1823,300359,全通教育,-0.0098,-0.0031,-0.0391,-0.0427,-4.4943
1824,600747,*ST大控,-0.0099,-0.0017,,-0.0096,-0.9581
1825,600392,盛和资源,-0.0103,-0.003,-0.2589,-0.0103,-1.139
1826,002003,伟星股份,-0.0106,-0.0045,-0.0852,-0.0217,-2.174
1827,002727,一心堂,-0.0108,-0.0072,-0.1553,-0.0165,-1.6604
1828,600153,建发股份,-0.0108,-0.0055,-0.6337,-0.0072,-0.9554
1829,603010,万盛股份,-0.011000000000000001,-0.0068,-0.1133,-0.0323,-3.7019
1830,002463,沪电股份,-0.011000000000000001,-0.0032,,-0.0074,-1.4942
1831,600785,新华百货,-0.0111,-0.0106,-0.3823,-0.0199,-2.3566
1832,300705,九典制药,-0.0114,-0.0048,-0.0612,-0.0302,-3.1334
1833,600489,中金黄金,-0.0115,-0.0063,-1.943,-0.0099,-1.6106
1834,600751,天海投资,-0.0116,-0.0002,-0.0215,-0.0048,-0.4865
1835,002800,天顺股份,-0.0118,,-0.2194,,
1836,300331,苏大维格,-0.0121,-0.003,,-0.0115,-2.1830000000000003
1837,601798,蓝科高新,-0.0121,-0.0015,-0.18100000000000002,-0.0049,-0.6087
1838,000851,高鸿股份,-0.0122,-0.0055,-0.9692,-0.0098,-0.9988
1839,002712,思美传媒,-0.0123,-0.01,-0.3602,-0.04,-4.0041
1840,000554,泰山石油,-0.0123,-0.0181,-5.0779,-0.1558,-17.2905
1841,002719,麦趣尔,-0.0126,-0.0017,-0.0953,-0.0099,-0.9999
1842,000419,通程控股,-0.0128,-0.0076,-0.3202,-0.017,-1.7643
1843,600216,浙江医药,-0.0129,-0.0033,-0.2097,-0.0164,-1.8376
1844,000417,合肥百货,-0.013000000000000001,-0.0089,-0.3359,-0.0175,-1.8933
1845,300139,晓程科技,-0.0132,-0.0011,-0.0361,-0.0132,-1.3246
1846,600857,宁波中百,-0.0136,-0.0104,-0.2427,-0.0501,-5.0637
1847,603359,东珠景观,-0.0139,-0.0028,-0.0873,-0.0046,-0.4648
1848,601678,滨化股份,-0.0143,-0.005,-0.1485,-0.0142,-2.8929
1849,002514,宝馨科技,-0.0143,-0.003,-0.1293,-0.0147,-1.4829
1850,000590,启迪古汉,-0.0144,-0.004,-0.2047,-0.0061,-0.7863
1851,002362,汉王科技,-0.0144,-0.003,-2.6246,-0.0216,-2.3238
1852,000921,海信科龙,-0.0146,-0.0123,-0.3874,-0.017,-1.7624
1853,600361,华联综超,-0.0147,-0.0081,-1.6753,-0.0108,-1.1474
1854,600712,南宁百货,-0.0151,-0.0093,-13.5081,-0.0205,-2.0474
1855,600058,五矿发展,-0.0154,-0.0107,,-0.0132,-1.4225
1856,000553,沙隆达A,-0.0156,-0.006,-0.1639,-0.0166,-2.8495
1857,300392,腾信股份,-0.0156,-0.0084,-0.1673,-0.0292,-2.9307
1858,600970,中材国际,-0.016,-0.0057,-0.5451,-0.0072,-0.8106
1859,002179,中航光电,-0.0162,-0.0054,-0.1323,-0.0114,-1.6268
1860,002109,兴化股份,-0.0164,-0.0035,,-0.0084,-1.0412
1861,300185,通裕重工,-0.0167,-0.0025,-0.3287,-0.0047,-0.6099
1862,600311,荣华实业,-0.0168,-0.0012,,-0.0127,-1.2923
1863,300423,鲁亿通,-0.0168,-0.0046,-0.1287,-0.0164,-1.6622
1864,000612,焦作万方,-0.0169,-0.0045,-0.8525,-0.0097,-1.9825
1865,601858,中国科传,-0.0169,-0.004,-0.1995,-0.0128,-1.6119999999999999
1866,600984,建设机械,-0.017,-0.0023,,-0.0052,-0.5158
1867,300013,新宁物流,-0.0174,-0.0062,-1.5911,-0.017,-2.1134
1868,000757,浩物股份,-0.0176,-0.005,-0.2373,-0.0141,-1.9832
1869,000758,中色股份,-0.0176,-0.0074,-0.6841,-0.0108,-1.3030000000000002
1870,600525,长园集团,-0.0177,-0.0042,-0.1702,-0.0077,-1.0033
1871,600255,梦舟股份,-0.0179,-0.0088,,-0.0241,-2.4485
1872,000632,三木集团,-0.0181,-0.0038,-6.24,-0.0047,-0.6441
1873,002336,人人乐,-0.0182,-0.0166,-2.3786,-0.028999999999999998,-2.9553
1874,000066,中国长城,-0.0183,-0.0157,,-0.02,-2.3293
1875,002620,瑞和股份,-0.0185,-0.0069,-0.3967,-0.0135,-1.3497
1876,300241,瑞丰光电,-0.0188,-0.0069,-0.4011,-0.0141,-1.4693
1877,002213,特尔佳,-0.0188,-0.0039,-0.254,-0.019,-1.96
1878,002187,广百股份,-0.0189,-0.017,-0.5856,-0.0394,-4.0678
1879,000039,中集集团,-0.0192,-0.0065,-0.3785,-0.0096,-1.2243
1880,600859,王府井,-0.0193,-0.0128,-0.3781,-0.0287,-4.7594
1881,600825,新华传媒,-0.0196,-0.0033,-0.5119,-0.0071,-0.708
1882,300463,迈克生物,-0.0199,-0.0043,-0.0746,-0.0212,-3.0247
1883,600775,南京熊猫,-0.0199,-0.0064,-0.2997,-0.0196,-1.9837
1884,600266,北京城建,-0.0202,-0.0011,-0.2106,-0.0017,-0.2871
1885,600366,宁波韵升,-0.0202,-0.0035,-0.0615,-0.0214,-2.1437
1886,603937,丽岛新材,-0.0202,-0.0126,-0.3457,-0.0549,-5.4901
1887,300055,万邦达,-0.0203,-0.0037,-0.1066,-0.0087,-1.8259
1888,000426,兴业矿业,-0.0203,-0.0026,-0.5013,-0.0094,-1.3237
1889,300378,鼎捷软件,-0.0203,-0.0066,-0.4428,-0.0277,-2.7708
1890,603007,花王股份,-0.0205,-0.0066,-0.1278,-0.0117,-1.295
1891,600458,时代新材,-0.0205,-0.0105,-0.5503,-0.0145,-2.4651
1892,002042,华孚时尚,-0.0214,-0.0091,-0.3639,-0.0154,-2.073
1893,600679,上海凤凰,-0.0218,-0.0046,,-0.0121,-1.6308
1894,601313,江南嘉捷,-0.0218,-0.011000000000000001,-0.2833,-0.0273,-2.7333
1895,600265,ST景谷,-0.022000000000000002,-0.0027,,-0.0026,-0.2591
1896,002456,欧菲科技,-0.0221,-0.0128,-0.7195,-0.0213,-2.6066
1897,300353,东土科技,-0.0223,-0.0048,-0.1855,-0.0316,-3.1588
1898,300158,振东制药,-0.0227,-0.0072,-0.7859,-0.0193,-2.2304
1899,601117,中国化学,-0.0231,-0.0087,-0.6108,-0.0129,-1.4597
1900,300131,英唐智控,-0.0231,-0.0034,-0.6316,-0.0145,-1.945
1901,600188,兖州煤业,-0.0233,-0.0044,-1.077,-0.0068,-1.9122
1902,000751,锌业股份,-0.0234,-0.015,-1.0262,-0.0382,-5.0992
1903,300091,金通灵,-0.0234,-0.0052,-0.5063,-0.0091,-1.0741
1904,601218,吉鑫科技,-0.0235,-0.0046,-0.3281,-0.0122,-1.2307
1905,600103,青山纸业,-0.0235,-0.0067,,-0.0107,-1.4876
1906,300145,中金环境,-0.0237,-0.0084,-0.2106,-0.0377,-3.935
1907,002260,德奥通航,-0.0239,-0.009000000000000001,,-0.0171,-1.8247
1908,000721,西安饮食,-0.0241,-0.0052,,-0.0146,-1.5527
1909,600698,湖南天雁,-0.0241,-0.0053,-1.2866,-0.0126,-1.2799
1910,000560,昆百大A,-0.0242,-0.0031,-4.9489,-0.0079,-0.9898
1911,600069,银鸽投资,-0.0245,-0.0058,,-0.0069,-1.0152
1912,002436,兴森科技,-0.0246,-0.0075,-0.444,-0.0218,-2.2464
1913,600771,广誉远,-0.0247,-0.0097,-0.9652,-0.0123,-1.2642
1914,603938,三孚股份,-0.0249,-0.0189,-0.2166,-0.1592,-15.9229
1915,601010,文峰股份,-0.0251,-0.0159,-0.4625,-0.0398,-4.0486
1916,600973,宝胜股份,-0.0254,-0.013999999999999999,-2.6556,-0.0182,-2.0291
1917,000423,东阿阿胶,-0.0254,-0.0081,-0.0836,-0.0543,-5.7437
1918,300416,苏试试验,-0.0256,-0.0066,-0.1838,-0.0389,-4.1149
1919,002521,齐峰新材,-0.0256,-0.0072,-0.2258,-0.0335,-3.3526
1920,002008,大族激光,-0.0257,-0.009000000000000001,-0.20800000000000002,-0.0227,-2.6135
1921,600668,尖峰集团,-0.0257,-0.0076,-0.2671,-0.0202,-4.121
1922,002441,众业达,-0.0258,-0.02,-0.6913,-0.0476,-4.8206
1923,300112,万讯自控,-0.0263,-0.0063,-0.2782,-0.0431,-4.6175
1924,300021,大禹节水,-0.0264,-0.0075,-1.0557,-0.0108,-1.1334
1925,300246,宝莱特,-0.0265,-0.006999999999999999,-0.4214,-0.0376,-4.1948
1926,002235,安妮股份,-0.0269,-0.0082,-0.6201,-0.0181,-1.8162
1927,002300,太阳电缆,-0.0273,-0.013999999999999999,-0.4944,-0.0239,-2.5713
1928,002196,方正电机,-0.0275,-0.008,-1.1122,-0.0267,-2.7944
1929,002734,利民股份,-0.0278,-0.011000000000000001,-0.4011,-0.0327,-3.3031
1930,000655,金岭矿业,-0.0279,-0.0034,,-0.0285,-3.3930000000000002
1931,002778,高科石化,-0.0279,-0.0142,-0.4586,-0.0424,-4.3068
1932,601958,金钼股份,-0.0279,-0.0085,-28.66,-0.0532,-8.9803
1933,000656,金科股份,-0.0281,-0.0019,-0.3679,-0.0023,-0.3051
1934,000070,特发信息,-0.0282,-0.0117,-0.6884,-0.0222,-2.5278
