,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
889,300521,爱司凯,0.2,-58.54,,6.04,,2901.24,-10.4,,10-30
890,002168,深圳惠程,-0.11,-1818.75,,-7.39,,-9224.6,-1939.27,,10-30
891,600167,联美控股,0.61,38.7,,10.54,,46738.84,56.83,,10-30
892,000810,创维数字,0.05,-86.39,,1.86,,4891.44,-85.9,,10-30
893,603318,派思股份,0.14,1900.0,,10.57,,5179.97,2010.45,,10-30
894,601018,宁波港,0.18,23.08,2.74,6.57,0.14,231624.7,22.77,,10-30
895,300606,金太阳,0.48,18.72,,10.62,,4300.07,58.99,,10-30
896,002888,惠威科技,0.33,0.0,,7.82,,2211.64,7.2,,10-30
897,603385,惠达卫浴,0.63,-3.08,,7.27,,17775.68,27.74,,10-30
898,002906,华阳集团,0.49,11.6,,8.11,,19668.04,11.6,,10-30
899,600676,交运股份,0.21,-11.8,,4.06,,21912.54,5.16,,10-30
900,603556,海兴电力,1.09,-15.5,,9.43,,41133.73,13.61,,10-30
901,600301,ST南化,-0.01,-94.35,,-0.7,,-185.93,-94.35,,10-30
902,300665,飞鹿股份,0.24,8.29,,5.08,,1538.15,20.33,,10-30
903,300682,朗新科技,-0.05,-75.15,,-2.23,,-1785.68,-74.48,,10-30
904,000999,华润三九,0.98,10.11,,10.61,,95911.5,10.33,,10-30
905,300699,光威复材,0.73,82.5,,12.82,,20773.16,88.88,,10-30
906,002655,共达电声,0.02,-50.0,,0.97,,628.92,-56.13,,10-30
907,300412,迦南科技,0.17,-54.05,,5.87,,4389.23,1.3,,10-30
908,603788,宁波高发,1.2,50.0,,17.59,,16932.48,51.37,,10-30
909,300493,润欣科技,0.15,-48.28,,9.04,,4360.92,24.69,,10-30
910,300510,金冠电气,0.38,80.95,,6.38,,7192.67,129.42,,10-30
911,002157,正邦科技,0.17,-62.22,,6.33,,40816.75,-54.95,,10-30
912,002478,常宝股份,0.12,-42.86,,3.37,,9533.36,11.94,,10-30
913,002808,苏州恒久,0.1,-58.11,,3.73,,1974.06,-16.78,,10-30
914,000796,凯撒旅游,0.42,44.09,,16.62,,33960.32,44.12,,10-30
915,300234,开尔新材,0.01,-88.89,,0.2,,199.22,-92.16,,10-30
916,600584,长电科技,0.12,100.0,,2.41,,16518.48,176.63,,10-30
917,603299,井神股份,0.21,2317.44,,5.96,,12022.8,2317.56,,10-30
918,300578,会畅通讯,0.47,-9.62,,9.64,,2493.48,-10.35,,10-30
919,300595,欧普康视,0.95,-44.34,,16.61,,11278.03,29.56,,10-30
920,000422,湖北宜化,-1.44,-7299.5,,-25.02,,-123079.95,-6799.33,,10-30
921,300319,麦捷科技,0.11,-79.63,,3.28,,7343.61,-37.05,,10-30
922,603517,绝味食品,0.96,26.32,,18.07,,37757.81,38.42,,10-30
923,300653,正海生物,0.56,12.0,,11.59,,3865.23,30.05,,10-30
924,601326,秦港股份,0.17,466.67,,7.13,,85732.58,450.93,10派0.5,10-30
925,300029,天龙光电,-0.07,-48.22,,-7.53,,-1369.36,-48.23,,10-30
926,002323,雅百特,0.24,3.82,,20.18,,18030.4,3.83,,10-30
927,300705,九典制药,0.53,,,13.37,,4635.24,,,10-30
928,000597,东北制药,0.17,1600.0,,3.39,,7986.09,1213.92,,10-30
929,300401,花园生物,0.57,280.0,,12.92,,10315.18,287.42,,10-30
930,000616,海航投资,0.0,-117.92,,0.11,,447.62,-118.05,,10-30
931,600765,中航重机,0.21,50.0,,4.54,,16283.34,49.79,,10-30
932,002371,北方华创,0.18,14.44,,2.49,,8026.36,27.86,,10-30
933,600053,九鼎投资,0.31,-50.72,,7.94,,13520.67,-50.72,,10-30
934,300449,汉邦高科,0.01,-88.22,,0.18,,158.88,-86.84,,10-30
935,002727,一心堂,0.61,11.31,,12.17,,31597.13,11.3,,10-30
936,300142,沃森生物,-0.03,-84.94,,-1.24,,-3931.43,-83.17,,10-30
937,600835,上海机电,1.02,-8.93,,10.95,,104506.08,-8.56,,10-30
938,300482,万孚生物,0.87,29.85,,16.17,,15308.71,30.36,,10-30
939,300498,温氏股份,0.77,-68.93,,13.5,,403886.78,-62.73,,10-30
940,002162,悦心健康,0.02,892.0,,2.49,,2124.69,909.35,,10-30
941,002194,武汉凡谷,-0.65,4729.85,,-20.14,,-36546.53,4807.16,,10-30
942,600215,长春经开,0.02,-44.31,,0.35,,843.68,-44.11,,10-30
943,600606,绿地控股,0.54,10.2,,11.2,,656263.24,10.86,,10-30
944,603333,明星电缆,0.04,-173.25,,1.59,,2253.55,-173.77,,10-30
945,002564,天沃科技,0.28,-470.82,,7.95,,20581.62,-468.82,,10-30
946,002259,升达林业,0.02,15.49,,0.74,,1231.6,28.73,,10-30
947,300635,达安股份,0.33,-25.16,,8.11,,4052.51,-8.52,,10-30
948,002296,辉煌科技,0.1,-32.65,,2.46,,3830.04,-32.66,,10-30
949,300050,世纪鼎利,0.18,5.63,,4.11,,9007.75,5.93,,10-30
950,300710,万隆光电,0.83,,,13.43,,4249.02,,,10-30
951,300067,安诺其,0.13,7.57,,6.88,,7262.92,10.59,,10-30
952,000713,丰乐种业,-0.14,-48.22,,-2.97,,-4041.58,-48.21,,10-30
953,300163,先锋新材,0.01,-89.69,,0.6,,648.16,-85.9,,10-30
954,600521,华海药业,0.47,23.68,,10.48,,48528.99,25.94,,10-30
955,002819,东方中科,0.12,-57.37,,3.06,,1304.29,-43.17,,10-30
956,002504,*ST弘高,0.1,-54.34,,9.03,,10266.41,-54.31,,10-30
957,603316,诚邦股份,0.3,15.38,,8.29,,4556.15,16.98,,10-30
958,300588,熙菱信息,0.35,39.06,,10.26,,3546.28,85.39,,10-30
959,300292,吴通控股,0.13,-7.14,,6.21,,16261.34,-8.56,,10-30
960,002247,帝龙文化,0.4,0.0,,7.17,,33843.83,31.29,,10-30
961,603383,顶点软件,0.52,126.37,,5.78,,3764.47,159.85,,10-30
962,300308,中际旭创,0.47,2250.0,,9.75,,12630.39,2943.69,,10-30
963,300640,德艺文创,0.37,-16.66,,18.41,,2936.76,11.11,,10-30
964,300007,汉威科技,0.25,25.0,,5.55,,7374.07,23.61,,10-30
965,603589,口子窖,1.5,26.05,,19.71,,90100.52,26.48,,10-30
966,300379,东方通,0.14,-62.56,,2.13,,3803.35,-15.56,,10-30
967,002349,精华制药,0.15,-42.22,,5.99,,13014.5,15.59,,10-30
968,002044,美年健康,0.09,125.0,,6.36,,21606.15,126.54,,10-30
969,300411,金盾股份,0.22,4.76,,5.86,,3504.71,2.49,,10-30
970,600776,东方通信,0.05,2.49,,2.31,,6901.44,2.49,,10-30
971,002124,天邦股份,0.3,-43.64,,8.92,,21998.73,-35.58,,10-30
972,300509,新美星,0.44,-18.52,,6.06,,3489.77,-8.5,,10-30
973,603993,洛阳钼业,0.09,160.12,,3.77,,160454.06,174.98,,10-30
974,002807,江阴银行,0.29,-10.16,,5.84,,51229.9,0.4,,10-30
975,300217,东方电热,0.05,49.7,,3.42,,6296.34,49.78,,10-30
976,000815,美利云,0.01,-103.85,,0.18,,361.58,-105.42,,10-30
977,002188,ST巴士,0.35,288.89,,4.87,,10443.9,284.28,,10-30
978,002841,视源股份,1.49,-9.15,,27.67,,59630.33,0.28,,10-30
979,300249,依米康,0.08,66.46,,5.24,,3627.02,66.58,,10-30
980,600617,国新能源,0.01,-98.29,,0.17,,629.23,-98.3,,10-30
981,002876,三利谱,0.81,10.96,,8.84,,5580.41,27.78,,10-30
982,300281,金明精机,0.13,8.33,,4.06,,3283.38,12.24,,10-30
983,002236,大华股份,0.5,35.14,,16.24,,144449.38,35.06,,10-30
984,002558,巨人网络,0.52,0.0,,13.09,,104330.63,30.97,,10-30
985,000913,钱江摩托,0.11,-8.33,,2.14,,5107.63,-7.36,,10-30
986,603389,亚振家居,0.19,-24.0,,4.9,,4189.35,0.27,,10-30
987,600654,*ST中安,-0.09,-142.86,,-3.84,,-11307.82,-141.07,,10-30
988,002910,庄园牧场,0.39,5.41,5.7,6.81,0.7,5425.03,1.17,,10-30
989,600281,太化股份,-0.08,61.72,,-7.27,,-3866.87,61.5,,10-30
990,600287,江苏舜天,0.16,71.26,,3.48,,7056.43,71.4,,10-28
991,300012,华测检测,0.06,-39.02,,4.12,,10047.56,33.24,,10-28
992,601318,中国平安,3.72,17.35,24.52,15.7,0.44,6631800.0,17.36,,10-28
993,000533,万家乐,0.03,50.87,,1.52,,2398.09,49.69,,10-28
994,300350,华鹏飞,0.17,-26.09,,4.74,,8949.85,29.02,,10-28
995,300367,东方网力,0.19,40.07,,5.0,,16442.21,48.75,,10-28
996,600343,航天动力,0.02,-43.3,,0.48,,1060.32,-43.3,,10-28
997,300061,康旗股份,0.36,111.76,,5.62,,18711.65,332.55,,10-28
998,000596,古井贡酒,1.58,36.21,,13.53,,79748.33,36.92,,10-28
999,600746,江苏索普,0.22,195.85,,14.42,,6821.77,195.89,,10-28
1000,603701,德宏股份,0.5,-33.33,,10.49,,5934.63,13.39,,10-28
1001,600399,抚顺特钢,0.05,-48.92,,3.18,,6746.53,-48.9,,10-28
1002,603799,华友钴业,1.85,9150.0,,22.78,,109785.98,9723.35,,10-28
1003,600423,*ST柳化,-0.45,-58.33,,,,-17899.74,-58.54,,10-28
1004,002081,金螳螂,0.54,5.39,,13.69,,143713.3,5.39,,10-28
1005,300448,浩云科技,0.07,0.0,,1.96,,1471.19,5.99,,10-28
1006,002402,和而泰,0.18,-38.76,,12.93,,14747.04,54.11,,10-28
1007,600455,博通股份,0.16,-326.76,,7.76,,1002.67,-325.19,,10-28
1008,000685,中山公用,0.55,12.24,,7.05,,81813.95,12.26,,10-28
1009,300465,高伟达,0.03,-66.67,,1.07,,1134.9,-3.75,,10-28
1010,300497,富祥股份,1.28,6.67,,16.78,,13944.96,5.89,,10-28
1011,600138,中青旅,0.69,14.26,,9.43,,50119.55,14.25,,10-28
1012,300514,友讯达,0.53,58.26,,13.25,,4727.81,87.56,,10-28
1013,603977,国泰集团,0.26,-50.0,,5.78,,5679.26,-33.29,,10-28
1014,002795,永和智控,0.3,-46.43,,7.21,,4384.75,-11.91,,10-28
1015,000800,一汽轿车,0.18,-140.68,,3.71,,29122.92,-140.69,,10-28
1016,600917,重庆燃气,0.2,11.11,,8.28,,30854.19,8.92,,10-28
1017,000038,深大通,0.53,10.72,,5.13,,26647.64,145.09,,10-28
1018,600588,用友网络,-0.18,-25.0,,-4.62,,-25999.19,-26.69,,10-28
1019,300254,仟源医药,0.12,-17.55,,2.94,,2398.28,-17.51,,10-28
1020,603936,博敏电子,0.34,44.44,,5.89,,5651.2,44.15,,10-28
1021,002147,新光圆成,0.03,-93.28,,0.67,,4922.72,-89.67,,10-28
1022,603128,华贸物流,0.21,-16.0,,5.96,,21457.84,-0.1,,10-28
1023,603979,金诚信,0.28,-33.33,,4.43,,16665.82,1.21,,10-28
1024,002797,第一创业,0.09,-57.14,,3.43,,29887.0,-29.57,,10-28
1025,300208,恒顺众昇,0.41,49.31,,17.95,,31313.58,49.31,,10-28
1026,600926,杭州银行,1.0,-29.58,11.26,9.17,15.96,366573.9,9.2,,10-28
1027,300550,和仁科技,0.26,-55.62,,4.24,,2067.31,-41.18,,10-28
1028,000823,超声电子,0.25,18.03,,4.19,,13254.12,18.07,,10-28
1029,603266,天龙股份,0.66,-19.51,,8.58,,6428.4,4.72,,10-28
1030,600197,伊力特,0.58,10.88,,12.51,,25657.19,10.88,,10-28
1031,600992,贵绳股份,0.06,3.7,,1.01,,1377.63,4.79,,10-28
1032,300256,星星科技,0.1,-29.39,,1.91,,6356.21,-29.7,,10-28
1033,002211,宏达新材,0.05,-275.48,,2.52,,1981.39,-275.66,,10-28
1034,300601,康泰生物,0.38,90.0,,17.31,,15636.05,110.16,,10-28
1035,600624,复旦复华,0.04,-27.42,,2.51,,2770.78,-27.41,,10-28
1036,000902,新洋丰,0.45,9.76,,10.86,,59324.61,10.5,,10-28
1037,600633,浙数文化,1.19,255.68,,21.61,,155180.98,289.67,,10-28
1038,000909,数源科技,0.09,12.99,,2.58,,2722.06,20.19,,10-28
1039,002570,贝因美,-0.37,-7.5,,-14.23,,-38327.3,-6.3,,10-28
1040,600277,亿利洁能,0.1,-1.15,,2.07,,28191.11,29.58,,10-28
1041,000503,海虹控股,-0.17,81.41,,-11.82,,-15445.1,81.4,,10-28
1042,603533,掌阅科技,0.27,107.69,,12.5,,9740.1,104.46,,10-28
1043,000523,广州浪奇,0.04,7.5,,1.27,,2250.75,11.14,,10-28
1044,600687,刚泰控股,0.23,4.93,,6.04,,34786.82,4.56,,10-28
1045,300019,硅宝科技,0.1,-50.31,,4.67,,3395.2,-49.7,,10-28
1046,300035,中科电气,0.08,-12.33,,3.76,,4063.57,92.73,,10-28
1047,002313,日海通讯,0.23,475.0,,1.61,,7045.32,456.01,,10-28
1048,603609,禾丰牧业,0.32,-11.11,,8.49,,26415.07,-10.8,,10-28
1049,300051,三五互联,0.15,-6.25,,5.91,,5556.45,-3.06,,10-28
1050,600353,旭光股份,0.06,0.0,,2.88,,3085.06,-9.14,,10-28
1051,300391,康跃科技,0.29,973.68,,8.06,,5360.34,1109.11,,10-28
1052,000605,渤海股份,0.27,66.46,,3.61,,6717.28,109.7,,10-28
1053,300084,海默科技,0.01,0.0,,0.13,,241.59,15.37,,10-28
1054,603718,海利生物,0.13,18.18,,8.24,,8384.97,17.6,,10-28
1055,601958,金钼股份,0.01,-209.09,,0.3,,3789.68,-208.43,,10-28
1056,600790,轻纺城,0.29,11.54,,6.38,,30875.88,11.48,,10-28
1057,300116,坚瑞沃能,0.31,112.37,,9.16,,75159.51,791.18,,10-28
1058,600059,古越龙山,0.13,8.33,,2.62,,10248.76,6.88,,10-28
1059,000673,当代东方,0.04,-78.88,,1.24,,2877.04,-78.8,,10-28
1060,600076,康欣新材,0.34,21.43,,11.22,,34765.51,21.24,,10-28
1061,300148,天舟文化,0.16,-28.25,,3.16,,13924.11,21.24,,10-28
1062,300472,新元科技,0.06,0.0,,1.58,,610.76,24.48,,10-28
1063,600111,北方稀土,0.1,966.67,,4.06,,34911.48,916.71,,10-28
1064,600861,北京城乡,0.18,-28.02,,2.43,,5688.72,-28.04,,10-28
1065,603106,恒银金融,0.59,3.27,,15.54,,12342.0,3.27,,10-28
1066,600128,弘业股份,0.02,-83.79,,0.43,,595.06,-83.79,,10-28
1067,000761,本钢板材,0.43,136.11,,9.97,,133429.8,132.21,,10-28
1068,600894,广日股份,0.43,-56.48,,5.35,,36691.95,-56.48,,10-28
1069,300538,同益股份,0.19,-69.84,,2.75,,1084.94,-60.7,,10-28
1070,002489,浙江永强,0.08,0.0,,5.1,,16768.24,2.22,,10-28
1071,000009,中国宝安,0.08,-14.29,,3.96,,18047.9,-14.21,,10-28
1072,600561,江西长运,0.05,44900.0,,0.77,,1073.24,32836.04,,10-28
1073,002820,桂发祥,0.61,-24.69,,7.77,,7785.97,0.58,,10-28
1074,002184,海得控制,0.03,-27.74,,0.7,,778.21,-23.88,,10-28
1075,603225,新凤鸣,1.64,,,20.03,,93166.76,179.11,,10-28
1076,600579,天华院,-0.03,-649.83,,-1.09,,-1305.02,-649.43,,10-28
1077,002837,英维克,0.29,-68.48,,8.95,,5705.27,3.57,,10-28
1078,000078,海王生物,0.16,6.67,,7.45,,41101.83,80.47,10派0.7,10-28
1079,600238,海南椰岛,0.01,-106.92,,0.4,,343.33,-105.3,,10-28
1080,002279,久其软件,0.21,46.66,,6.37,,14531.34,90.64,,10-28
1081,600292,远达环保,0.12,-20.0,,1.91,,9301.08,-17.89,,10-28
1082,600685,中船防务,-0.13,-2914.89,,-1.83,,-18705.57,-2932.28,,10-28
1083,300017,网宿科技,0.24,-80.17,,7.63,,57234.64,-37.53,,10-28
1084,002616,长青集团,0.1,-66.12,,3.51,,7105.97,-31.52,,10-28
1085,600702,舍得酒业,0.28,74.22,,4.02,,9547.42,74.2,,10-28
1086,601666,平煤股份,0.43,960.24,,8.61,,102650.98,960.43,,10-28
1087,002022,科华生物,0.36,-9.01,,9.57,,18583.08,-8.99,,10-28
1088,300082,奥克股份,0.23,66.6,,5.78,,15795.8,66.92,,10-28
1089,002054,德美化工,0.08,-72.99,,1.96,,3535.65,-72.99,,10-28
1090,002375,亚厦股份,0.23,15.0,,4.13,,30175.79,12.86,,10-28
1091,600406,国电南瑞,0.35,9.38,3.7,9.52,-0.15,86066.51,12.1,,10-28
1092,600091,ST明科,0.03,-75.0,,1.48,,1326.9,-74.02,,10-28
1093,600508,上海能源,0.86,109.76,,7.08,,62184.08,108.54,,10-28
1094,603111,康尼机电,0.24,4.35,,12.85,,17577.27,1.48,,10-28
1095,600131,岷江水电,0.12,-63.8,,5.52,,5932.62,-63.88,,10-28
1096,600881,亚泰集团,0.06,20.0,,1.36,,17101.6,46.06,,10-28
1097,002155,湖南黄金,0.21,121.36,,5.63,,25036.71,135.01,,10-28
1098,600546,山煤国际,0.09,-136.0,,4.49,,18475.42,-137.06,,10-28
1099,000793,华闻传媒,0.21,-37.03,,4.46,,43254.57,-37.76,,10-28
1100,002492,恒基达鑫,0.12,29.67,,4.17,,4869.98,94.5,,10-28
1101,000813,德展健康,0.28,-52.42,,15.57,,63357.3,21.85,,10-28
1102,002187,广百股份,0.42,23.53,,5.57,,14437.92,23.76,,10-28
1103,600582,天地科技,0.11,26.14,,3.23,,45882.65,25.83,,10-28
1104,300248,新开普,0.15,43.22,,3.78,,4624.24,49.36,,10-28
1105,600207,安彩高科,-0.01,-440.91,,-0.34,,-645.92,-505.15,,10-28
1106,600616,金枫酒业,0.09,-18.18,,2.41,,4860.67,-11.73,,10-28
1107,300296,利亚德,0.39,-2.5,,13.3,,63354.94,108.57,,10-28
1108,002251,步步高,0.21,-4.83,,2.95,,18363.94,5.54,,10-28
1109,600299,安迪苏,0.34,-41.38,,7.3,,91167.07,-41.0,,10-28
1110,000526,*ST紫学,0.66,-278.89,,83.58,,6364.77,-278.9,,10-28
1111,002621,三垒股份,0.08,-11.11,,2.31,,2645.32,25.64,,10-28
1112,300038,梅泰诺,1.09,195.26,,4.58,,31802.36,352.63,,10-28
1113,002316,键桥通讯,-0.13,87.14,,-6.19,,-5150.15,94.82,,10-28
1114,300378,鼎捷软件,0.2,66.67,,4.45,,5269.69,75.03,,10-28
1115,002653,海思科,0.2,-31.03,,9.66,,21327.44,-31.56,,10-28
1116,000589,黔轮胎A,-0.02,-322.22,,-0.37,,-1329.59,-289.22,,10-28
1117,002027,分众传媒,0.32,-13.51,,46.98,,391653.76,24.45,,10-28
1118,603688,石英股份,0.22,-3.04,,6.09,,7531.34,45.96,,10-28
1119,600375,华菱星马,0.04,-110.53,,0.81,,2193.72,-110.39,,10-28
1120,000608,阳光股份,0.4,-188.89,,10.13,,30316.7,-190.29,,10-28
1121,600757,长江传媒,0.43,26.47,,9.05,,52239.94,28.07,,10-28
1122,300087,荃银高科,-0.07,141.09,,-4.18,,-2767.87,214.73,,10-28
1123,601898,中煤能源,0.18,157.14,,2.79,,243245.2,172.18,,10-28
1124,000628,高新发展,0.08,-21.43,,3.24,,2400.57,-21.26,,10-28
1125,600037,歌华有线,0.46,7.14,,5.01,,63723.15,7.12,,10-28
1126,300426,唐德影视,0.3,20.0,,11.2,,12185.68,23.16,,10-28
1127,603006,联明股份,0.42,-15.32,,9.3,,8006.21,-14.59,,10-28
1128,603817,海峡环保,0.18,-3.63,,6.02,,7782.19,22.87,,10-28
1129,000678,襄阳轴承,0.02,114.29,,0.57,,707.61,320.59,,10-28
1130,600810,神马股份,0.16,-5.04,,2.8,,6985.05,-6.26,,10-28
1131,300135,宝利国际,0.04,6.06,,2.73,,3256.24,6.53,,10-28
1132,600119,长江投资,0.08,-80.49,,2.6,,2423.4,-80.67,,10-28
1133,600513,联环药业,0.18,-14.29,,5.89,,5019.68,9.82,,10-28
1134,002776,柏堡龙,0.43,13.16,,4.94,,10453.06,32.13,,10-28
1135,603123,翠微股份,0.14,28.44,,2.5,,7360.71,29.19,,10-28
1136,300513,恒泰实达,0.05,-17.89,,1.05,,570.13,52.52,,10-28
1137,603165,荣晟环保,2.24,194.74,,35.07,,27625.56,284.12,,10-28
1138,603999,读者传媒,0.09,-58.18,,3.19,,5323.5,-14.53,,10-28
1139,600570,恒生电子,0.47,42.42,,11.29,,28984.88,41.15,,10-28
1140,300085,银之杰,0.04,-47.08,,2.53,,2686.57,-46.66,,10-28
1141,600773,西藏城投,0.07,10.0,,1.87,,5375.28,22.75,,10-28
1142,002699,美盛文化,0.33,-2.94,,8.52,,30177.82,101.17,,10-28
1143,600791,京能置业,0.14,133.33,,3.96,,6193.56,125.94,,10-28
1144,002089,新海宜,0.06,-30.93,,4.57,,8814.61,38.21,,10-28
1145,603022,新通联,0.1,-33.33,,3.54,,2082.88,-28.69,,10-28
1146,000735,罗牛山,0.13,70.6,,4.23,,14830.17,85.11,,10-28
1147,600862,中航高科,0.19,375.0,,7.53,,26517.99,244.24,,10-28
1148,600129,太极集团,0.18,-91.59,,6.25,,7826.5,-91.59,,10-28
1149,300506,名家汇,0.39,116.67,,18.22,,11751.75,139.53,,10-28
1150,600879,航天电子,0.12,-50.63,,2.82,,31505.46,10.46,,10-28
1151,300561,汇金科技,0.53,-62.68,,7.05,,4420.09,-25.68,,10-28
1152,600585,海螺水泥,1.85,64.33,,12.26,,980865.37,64.34,,10-28
1153,600602,云赛智联,0.12,-29.74,,4.57,,16418.18,-27.53,,10-28
1154,300267,尔康制药,0.27,-23.34,,10.26,,55482.49,-23.21,,10-28
1155,002222,福晶科技,0.25,105.58,,14.84,,10544.9,102.01,,10-28
1156,600228,*ST昌九,-0.08,-20.0,,-132.28,,-2035.88,-14.24,,10-28
1157,000403,ST生化,0.22,4.76,,10.18,,5867.56,0.24,,10-28
1158,000917,电广传媒,0.08,-46.67,,1.11,,10991.62,-48.68,,10-28
1159,300299,富春股份,0.14,-27.11,,5.46,,7892.94,7.39,,10-28
1160,600266,北京城建,0.31,-30.07,,2.46,,48221.32,-29.58,,10-28
1161,600657,信达地产,0.2,81.82,,3.35,,30487.7,77.0,,10-28
1162,300315,掌趣科技,0.14,-30.0,,4.61,,39427.3,-29.55,,10-28
1163,603505,金石资源,0.23,35.29,,8.26,,4905.16,60.6,,10-28
1164,600283,钱江水利,0.17,-133.33,,3.48,,6126.64,-133.74,,10-28
1165,600677,航天通信,0.01,-67.71,,0.21,,644.72,-67.81,,10-28
1166,300666,江丰电子,0.21,-4.55,,10.18,,3862.05,9.16,,10-28
1167,600693,东百集团,0.15,1610.0,,6.97,,13822.93,1606.07,,10-28
1168,002624,完美世界,0.82,34.43,,14.14,,107823.55,50.29,,10-28
1169,001696,宗申动力,0.19,-9.13,,6.12,,22229.89,-9.09,,10-28
1170,000567,海德股份,0.37,3357.94,,23.01,,5633.79,3373.62,,10-28
1171,600360,华微电子,0.08,47.06,,2.71,,5562.48,46.55,,10-28
1172,002030,达安基因,0.11,,,4.67,,7649.23,-9.84,,10-28
1173,600378,天科股份,0.09,80.0,,3.61,,2728.89,94.48,,10-28
1174,600778,友好集团,-0.84,57.22,,-24.63,,-26283.25,57.21,,10-28
1175,300106,西部牧业,-0.38,39.17,,-8.5,,-8035.26,39.2,,10-28
1176,300429,强力新材,0.41,8.9,,10.55,,10640.18,12.48,,10-28
1177,603789,星光农机,0.19,-26.41,,4.59,,5023.56,-4.31,,10-28
1178,000662,天夏智慧,0.25,2.44,,4.08,,20861.87,52.58,,10-28
1179,600814,杭州解百,0.18,-5.26,,5.7,,12851.95,-5.28,,10-28
1180,600475,华光股份,0.58,110.19,,7.5,,31291.78,346.62,,10-28
1181,600830,香溢融通,0.12,-34.46,,2.59,,5279.51,-34.5,,10-28
1182,300154,瑞凌股份,0.15,-6.25,,4.32,,6736.72,-8.34,,10-28
1183,300478,杭州高新,0.25,-28.57,,3.22,,1680.94,-27.54,,10-28
1184,600135,乐凯胶片,0.19,67.93,,4.16,,6952.79,67.86,,10-28
1185,002158,汉钟精机,0.25,3.83,,6.86,,13382.93,3.84,,10-28
1186,603997,继峰股份,0.35,-16.67,,13.67,,21795.75,23.09,,10-28
1187,000797,中国武夷,0.1,233.33,,4.62,,10479.07,721.57,,10-28
1188,600926,杭州银行,1.0,-29.58,11.26,9.17,15.96,366573.9,9.2,,10-28
1189,300550,和仁科技,0.26,-55.62,,4.24,,2067.31,-41.18,,10-28
1190,000823,超声电子,0.25,18.03,,4.19,,13254.12,18.07,,10-28
1191,603266,天龙股份,0.66,-19.51,,8.58,,6428.4,4.72,,10-28
1192,600197,伊力特,0.58,10.88,,12.51,,25657.19,10.88,,10-28
1193,600992,贵绳股份,0.06,3.7,,1.01,,1377.63,4.79,,10-28
1194,300256,星星科技,0.1,-29.39,,1.91,,6356.21,-29.7,,10-28
1195,002211,宏达新材,0.05,-275.48,,2.52,,1981.39,-275.66,,10-28
1196,300601,康泰生物,0.38,90.0,,17.31,,15636.05,110.16,,10-28
1197,600624,复旦复华,0.04,-27.42,,2.51,,2770.78,-27.41,,10-28
1198,000902,新洋丰,0.45,9.76,,10.86,,59324.61,10.5,,10-28
1199,300618,寒锐钴业,2.83,543.18,,41.66,,31178.77,694.66,,10-28
1200,000922,*ST佳电,0.1,-119.04,,3.62,,5281.05,-119.23,,10-28
1201,601155,新城控股,0.9,104.78,,12.81,,199184.32,125.59,,10-28
1202,300304,云意电气,0.12,-66.67,,6.23,,10073.6,30.52,,10-28
1203,002260,德奥通航,-0.16,-1700.0,,-12.86,,-4157.18,-1415.24,,10-28
1204,002581,未名医药,0.41,0.0,,10.45,,27231.24,0.89,,10-28
1205,000430,张家界,0.2,-32.66,,10.02,,7063.4,-26.78,,10-28
1206,601216,君正集团,0.19,62.38,,11.14,,160956.17,62.4,,10-28
1207,601328,交通银行,0.7,0.0,8.06,8.91,,5441900.0,3.5,,10-28
1208,300336,新文化,0.38,21.9,,7.02,,20261.41,21.9,,10-28
1209,603568,伟明环保,0.55,44.74,,17.97,,37823.0,47.26,,10-28
1210,000536,华映科技,0.07,-87.6,,1.39,,18010.67,-55.98,,10-28
1211,000985,大庆华科,0.29,77.64,,6.83,,3703.38,77.43,,10-28
1212,600326,西藏天路,0.45,74.96,3.08,12.99,0.19,32851.65,92.45,,10-28
1213,600716,凤凰股份,-0.1,-881.4,,-2.74,,-9434.87,-899.23,,10-28
1214,603633,徕木股份,0.34,-19.05,,5.91,,4045.08,6.14,,10-28
1215,603669,灵康药业,0.37,-5.13,,8.04,,9676.97,-4.5,,10-28
1216,000598,兴蓉环境,0.25,-0.32,,8.07,,74431.17,-1.96,,10-28
1217,601877,正泰电器,0.93,-4.12,,10.86,,196768.86,53.36,,10-28
1218,300402,宝色股份,-0.02,-94.98,,-0.73,,-434.56,-94.97,,10-28
1219,000617,中油资本,0.55,-176.39,,7.34,,499626.94,-2510.32,,10-28
1220,600027,华电国际,-0.02,-106.37,,-0.57,,-23739.6,-106.38,,10-28
1221,600054,黄山旅游,0.46,4.97,,8.18,,34230.32,4.97,,10-28
1222,600426,华鲁恒升,0.52,1.16,,9.92,,84782.72,31.51,,10-28
1223,600802,福建水泥,-0.21,9.38,1.8,-11.17,-0.16,-8021.92,9.33,,10-28
1224,600088,中视传媒,0.2,-626.32,,6.32,,6627.18,-622.09,,10-28
1225,600836,界龙实业,-0.01,-800.0,,-1.11,,-945.83,-1016.39,,10-28
1226,600106,重庆路桥,0.23,-14.81,,6.56,,23077.26,-5.49,,10-28
1227,300483,沃施股份,0.1,-52.38,,1.51,,604.77,-52.4,,10-28
1228,000727,华东科技,-0.06,592.05,,-2.59,,-27562.72,593.24,,10-28
1229,603936,博敏电子,0.34,44.44,,5.89,,5651.2,44.15,,10-28
1230,002147,新光圆成,0.03,-93.28,,0.67,,4922.72,-89.67,,10-28
